source,target,weight,description,text_unit_ids,id,human_readable_id,source_degree,target_degree,rank
显影机,多轴运动控制系统,1.0,多轴运动控制系统 is used in the 显影机 to control the multi-axis motion of the development head,['aa5f74cf315f6aa83731f3098a81c194'],0523ed6330f4429f8468f5b49169c940,725,5,1,6
显影机,某显示器厂,1.0,某显示器厂 uses the 显影机 for high-resolution display screen development,['aa5f74cf315f6aa83731f3098a81c194'],0b7ac591dfd34971b24d38e344b40c37,726,5,1,6
高速打标控制,光纤激光标刻机,1.0,高速打标控制 is the action performed by the 光纤激光标刻机 for high-speed and precise marking,['ef5440b55c37dc608f23f717bde61396'],2864f68297e94d7e84213833e22da077,727,1,4,5
激光设备,风速测量控制,1.0,风速测量控制 is an action performed within the laser equipment industry,['5d4207d4245f8e80d82d635747760370'],629cd969d05c4c329bbe24f5d86e0089,728,3,2,5
激光设备,激光振镜,1.0,激光振镜 is a product used in the 激光设备 industry,['27cc8dca2eaecc56df40ff1259b58cee'],f7bc5d1fb1404acdb77d50a6b9129141,729,3,3,6
激光设备,激光打标设备,1.0,激光打标设备 is a product used within the 激光设备 industry for marking on products,['ed18651c3085e19592c04bfcd0b52dac'],d47535a52c2b40a3bacb3d520b8f0f1c,730,3,5,8
某手机厂,激光打标生产线,1.0,某手机厂 uses the 激光打标生产线 for marking on mobile phone cases,['ef5440b55c37dc608f23f717bde61396'],557ed8720c2845cabcce0287f7284b3e,731,1,1,2
激光风能扫描仪（激光测风仪）,调制器,1.0,调制器 is a component of the 激光风能扫描仪（激光测风仪） that controls signal modulation,['0868eedc0ef863a89360ac5deb7182c4'],cef8ff96a0e842fdae4751933bcb1a28,732,8,1,9
激光风能扫描仪（激光测风仪）,多级光纤放大器,1.0,多级光纤放大器 is a component of the 激光风能扫描仪（激光测风仪） that amplifies signals,['0868eedc0ef863a89360ac5deb7182c4'],93c8356953da486e9630d7e7304a6ff3,733,8,1,9
激光风能扫描仪（激光测风仪）,环形器,1.0,环形器 is a component of the 激光风能扫描仪（激光测风仪） that facilitates its operation,['0868eedc0ef863a89360ac5deb7182c4'],dc52f3641c1548bba5b3cf8c65a5c072,734,8,1,9
激光风能扫描仪（激光测风仪）,望远镜,1.0,望远镜 is a component of the 激光风能扫描仪（激光测风仪） used for precise scanning,['0868eedc0ef863a89360ac5deb7182c4'],d0fdcc6945d84b20aa1de4afe2786592,735,8,1,9
激光风能扫描仪（激光测风仪）,电机,1.0,电机 powers the movement of the 激光风能扫描仪（激光测风仪）,['0868eedc0ef863a89360ac5deb7182c4'],af6e03260c5946be96737b148b5edd9d,736,8,3,11
激光风能扫描仪（激光测风仪）,牧镭,1.0,牧镭 may have experience or involvement with the 激光风能扫描仪（激光测风仪）,['0868eedc0ef863a89360ac5deb7182c4'],1949eb874c544c58a71bbd04d6241a22,737,8,1,9
电机,两轴,1.0,两轴 includes a motor component for its operation,['795a6efb4c07565e2cea3077eac4130a'],09384ed4453846cb8c4d0076ecbf928a,738,3,5,8
直线电机加无刷电机拼接,柔性流水线,1.0,直线电机加无刷电机拼接 is a key technology used in the implementation of 柔性流水线 to achieve flexibility and adaptability in the logistics industry,['2b4bd1e000c8a8a34fe9fac4d360115e'],181833ae880a4d0ab24ba0ccb158138d,739,2,2,4
直线电机加无刷电机拼接,直线电机+圆弧做无刷电机,1.0,直线电机+圆弧做无刷电机 is the component combination that enables the functionality of 直线电机加无刷电机拼接 in the logistics industry,['2b4bd1e000c8a8a34fe9fac4d360115e'],3426a7ea02f740aeabcb552feee11bcc,740,2,1,3
自动化焊接,锡焊机,1.0,锡焊机 is used in the process of automation welding for soldering tasks,['90ec61cd3b48ca76d750887d30d08016'],e47ae0eea85b4f6e86b77fe56396460e,741,8,1,9
自动化焊接,板卡,1.0,板卡 is a component used in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],1ad7e0ad19334488b5d3b008f93a4ef4,742,8,1,9
自动化焊接,XYZR轴,1.0,xyzR轴 is a component that provides multi-axis movement in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],8c76a8cb5951422ba3b3cc6fcb66a391,743,8,1,9
自动化焊接,XY龙门运动,1.0,xy龙门运动 is a component that facilitates movement in the x and y directions in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],096dee591c1f4141a73fd628a59ffbe9,744,8,1,9
自动化焊接,Z轴下压,1.0,z轴下压 is a component that provides downward pressure in the z-axis in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],9886a385806e46a69d92a726017b99b6,745,8,1,9
自动化焊接,R轴旋转切换角度清锡与焊接,1.0,R轴旋转切换角度清锡与焊接 is a component that rotates and switches angles for cleaning and welding in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],4ecf891e9a5b4daf9e02d5b2ec963079,746,8,1,9
自动化焊接,锡丝传动,1.0,锡丝传动 is a component that involves the transmission of solder wire in the automation welding process,['90ec61cd3b48ca76d750887d30d08016'],59207227178147e39296a4059ac1055d,747,8,1,9
贴装运动控制,透镜贴装,1.0,贴装运动控制 is the process used for the application of透镜贴装,['fb8c5282757073100fea0ee147a1b32a'],0682e47ed49146c0bc5e2b77fb924b6c,748,4,3,7
光学仪器制造,透镜贴装,1.0,透镜贴装 is an application within the industry of光学仪器制造,['fb8c5282757073100fea0ee147a1b32a'],6022e4aa784f42b88dbcb27a5d9d2614,749,3,3,6
光学仪器制造,精密光学检测设备,1.0,精密光学检测设备 is a product used in the 光学仪器制造 industry for quality control and inspection of optical components,['0e85b783058feb121a0f62c97031f9ca'],386047cff59549ea83158b69bbac1870,750,3,3,6
透镜贴装,贴装头,1.0,贴装头 is a component used in the透镜贴装 process for mounting lenses,['fb8c5282757073100fea0ee147a1b32a'],2ead31e49ce643ebae4d5f047bb7a37b,751,3,1,4
某光学公司,智能手机相机透镜贴装生产线,1.0,某光学公司 uses the智能手机相机透镜贴装生产线 for assembling lenses in smartphone cameras,['fb8c5282757073100fea0ee147a1b32a'],a74ee5b02e1e41b0ac4cf5449f7cdf2c,752,1,1,2
机械手和平台运动控制,笔记本电脑组装生产线,1.0,机械手和平台运动控制 is used in the 笔记本电脑组装生产线 for precise assembly operations,['ae030c245f17423575510c619741160a'],0f73fcdab31348a880a468124099071c,753,4,4,8
笔记本电脑组装生产线,机械手臂,1.0,机械手臂 is a component used in the 笔记本电脑组装生产线 for handling and assembling parts,['ae030c245f17423575510c619741160a'],24d2dcb7f28144cbad714b0a8b6c9e70,754,4,1,5
笔记本电脑组装生产线,某电子厂,1.0,某电子厂 uses the 笔记本电脑组装生产线 for manufacturing notebook computers,['ae030c245f17423575510c619741160a'],093447e0342e490aa6a55bd70ce7c2f2,755,4,1,5
手术机器人,手术器械的精准控制,1.0,手术机器人 is designed to achieve手术器械的精准控制 in minimally invasive surgeries,['fd61fde37c9267966317cf3d724fe633'],0439db7ac7d2484596e02246bd340424,756,3,1,4
贴片机,贴片机贴片头的运动控制,1.0,贴片机贴片头的运动控制 is a function performed by the 贴片机 to control the placement head,['07462221b3d84a411e218d4b81d9e334'],81ffef86ebb341bebf145c742fb33dbd,757,1,9,10
贴片机贴片头的运动控制,ZR模组,1.0,ZR模组 can be used to implement the motion control function in the 贴片机贴片头的运动控制,['07462221b3d84a411e218d4b81d9e334'],a0da2872126f43769f75c8533fca5e26,758,9,2,11
ZR模组,SP小件植入机,1.0,ZR模组 is a component of the SP小件植入机 used for inserting small parts,['0c9912b4dc242caa53d3ec6df160bfec'],7facdc1f91014f42a67e34bac31a95ce,759,2,6,8
移液机器人,高校/研究院,1.0,移液机器人 is used in 高校/研究院 for automated liquid handling in research and development,['3171a8e0686e844a43b8a5bcb122df77'],ca7a635373294067b5f3050c82d38983,760,4,1,5
SP小件植入机,苹果治具,1.0,SP小件植入机 uses 苹果治具 to insert small parts into Apple products,['0c9912b4dc242caa53d3ec6df160bfec'],2833c46f05984f729c7ec15e071f0c8e,761,6,1,7
SP小件植入机,欧姆龙PLC,1.0,欧姆龙PLC is a component of the SP小件植入机 used for control,['0c9912b4dc242caa53d3ec6df160bfec'],ada7cf1171b74ad793f7856febc9c6fe,762,6,1,7
SP小件植入机,XY轴直线电机,1.0,XY轴直线电机 is a component of the SP小件植入机 used for precise movement,['0c9912b4dc242caa53d3ec6df160bfec'],33b355c0a8044ef2b2b8be81bea0d431,763,6,1,7
锂电池分选机,输送装置,1.0,输送装置 is a component of the 锂电池分选机 that transports batteries,['efb5708268afc67a61b9f35e5fd9b376'],85698526e09a47878e3255a251d95406,764,5,1,6
锂电池分选机,分选机构,1.0,分选机构 is a component of the 锂电池分选机 that sorts batteries,['efb5708268afc67a61b9f35e5fd9b376'],1a625c51e7ad497b86041757d1cde642,765,5,1,6
多轴组装控制,精密组装机,1.0,精密组装机 uses the 多轴组装控制 process for assembling small and precise components,['5b6f25a5160dd3e31cedbf0e27231ae3'],df91c0e5657a4bafa849c8a3079ca582,766,1,4,5
精密组装机,某医疗设备厂,1.0,某医疗设备厂 uses the 精密组装机 for assembling small and precise components in the medical device industry,['5b6f25a5160dd3e31cedbf0e27231ae3'],091a9788b29443509feda24aa5f5c241,767,4,1,5
手持激光焊,激光设备行业,1.0,手持激光焊 is a product used within the 激光设备 industry for welding applications,['29588231a566f2e3de9f1e8a62b56266'],6f750deaedcb4612b419c3d8dd7e5cb2,768,6,3,9
手持激光焊,直流有刷旋转电机,1.0,直流有刷旋转电机 is a component used in the 手持激光焊 for its compact size and suitability for the welding process,['29588231a566f2e3de9f1e8a62b56266'],d5ea3f061e9c419fb1c07b680bfb287a,769,6,1,7
手持激光焊,光电池模拟量编码器,1.0,光电池模拟量编码器 is a component used in the 手持激光焊 for its compact design and compatibility with the welding process,['29588231a566f2e3de9f1e8a62b56266'],1f4fd98283df43c69d5537c002b98f58,770,6,1,7
手持激光焊,振镜领域专用控制器,1.0,振镜领域专用控制器 is a component used in the 手持激光焊 for precise control during the welding process,['29588231a566f2e3de9f1e8a62b56266'],f3bb299bf6454785a8a406dce9776789,771,6,1,7
手持激光焊,XY2-100协议,1.0,XY2-100协议 is a protocol used in the 手持激光焊 for industry-specific communication and operation,['29588231a566f2e3de9f1e8a62b56266'],218d3d5a4a544df99caed612e48add5b,772,6,1,7
激光设备行业,激光切割设备,1.0,激光切割设备 is a product used within the 激光设备 industry for cutting materials,['a920920e8e149592d00031f362d614af'],02393af06d3649549b3e9290b4e46c0a,773,3,5,8
激光设备行业,激光扫描仪,1.0,激光扫描仪 is a product within the 激光设备 industry,['1004c3ef61d917fa05a207f01ed74560'],ffa9208f15744978a4ea45c1cff18a86,774,3,3,6
晶圆外延生长设备,生长头多轴运动控制,1.0,晶圆外延生长设备 utilizes 生长头多轴运动控制 to achieve high precision and uniformity in the growth of epitaxial layers,['6d1ff4138a2fdf278463ac4bbbad8361'],23ea2a1d78984eb38721adeadee662e1,775,3,1,4
点到点运动，视觉拍照,电子烟视觉检测设备,1.0,点到点运动，视觉拍照 is a function performed by the 电子烟视觉检测设备,['e31264be9300c6a30aa920ff0272a9cf'],0d0a729e30634e1fb198609ce10c69bf,776,1,5,6
电子烟视觉检测设备,"半导体设备, 消费类",1.0,"电子烟视觉检测设备 is used in the 半导体设备, 消费类 industry",['e31264be9300c6a30aa920ff0272a9cf'],896e7d03cad7450e8044fcb0fd9f6e92,777,5,1,6
电子烟视觉检测设备,直线定位平台,1.0,直线定位平台 is a component of the 电子烟视觉检测设备,['e31264be9300c6a30aa920ff0272a9cf'],a777a0c3a34b4990899f2e1e1f1c2074,778,5,1,6
电子烟视觉检测设备,DD马达,1.0,DD马达 is a component of the 电子烟视觉检测设备,['e31264be9300c6a30aa920ff0272a9cf'],6cd46299702049bcbd39407fa97f0dc0,779,5,1,6
电子烟视觉检测设备,视觉,1.0,视觉 is a component or technology used in the 电子烟视觉检测设备,['e31264be9300c6a30aa920ff0272a9cf'],7af01185ebd648e49bf9a57481e0dc7c,780,5,1,6
自动化检重机,食品,1.0,自动化检重机 is used in the 食品 industry for quality control by checking the weight of products,['e77a55ec71b2605da11f93be730a1d44'],d6aad3495b4d4c7ab2a03c44600584ba,781,8,6,14
自动化检重机,称重传感器,1.0,"称重传感器 is a component of the 自动化检重机, measuring weight for accurate product checking",['e77a55ec71b2605da11f93be730a1d44'],482d5ecf4ce949e9a5d81f1b368769ee,782,8,1,9
食品,自动化食品加工设备,1.0,自动化食品加工设备 is used in the 食品 industry for processing food items,['d677c45b0e6b17b157c972d420c84d31'],64f7a02f89bd4a37844c482f00d00643,783,6,7,13
食品,灌装生产线,1.0,灌装生产线 is used in the 食品 industry for precise filling of food products,['966a905cf094e3cf44c91ebc9ebc1904'],26609be86d614d85ae97deeae4a4be1e,784,6,6,12
食品,自动化灌装线,1.0,自动化灌装线 is used in the 食品 industry for precise filling operations,['8757d4df4f6d7215159f27cbefe87143'],5dffe69693734eaeb360de4582d489b0,785,6,7,13
食品,灌装机,1.0,灌装机 is used in the 食品 industry for filling containers,['8757d4df4f6d7215159f27cbefe87143'],e4fe96090a7641c68d0b1995d1f238b4,786,6,2,8
检测工位,细胞检测仪,1.0,细胞检测仪 is used at the 检测工位 for cell detection in the pharmaceutical equipment industry,['a3a1e7579ad252d4c58c6193b5504bfe'],3fa1055cd26840678d546570e8b423d9,787,11,1,12
检测工位,摆臂电机,1.0,摆臂电机 is used at the 检测工位 to move the detection camera,['a20f67b391030e5cac0afe988906825f'],9802dae4757b42269e93c66b5214a396,788,11,2,13
检测工位,检测相机,1.0,检测相机 is used at the 检测工位 to inspect the contents of the 药瓶,['a20f67b391030e5cac0afe988906825f'],c39e66acec274a5980ce275709a847ba,789,11,2,13
检测工位,转塔,1.0,"转塔 is part of the 检测工位, rotating to move the 药瓶 for inspection",['a20f67b391030e5cac0afe988906825f'],667794d1397a40bb904d406205960864,790,11,2,13
检测工位,药瓶,1.0,药瓶 are inspected at the 检测工位 for impurities,['a20f67b391030e5cac0afe988906825f'],891f50162c0140e4b9c0e4ba33f69a1b,791,11,1,12
检测工位,灯检机,1.0,灯检机 is the machine used at the 检测工位 for inspecting 药瓶,['a20f67b391030e5cac0afe988906825f'],922773e5841a475d89d5904fe7a324f8,792,11,2,13
步进运动,相机,1.0,步进运动 is used to control the movement of the 相机 for precise detection in the pharmaceutical equipment industry,['a3a1e7579ad252d4c58c6193b5504bfe'],0338bebae19c41c196ee6c09ccba36e3,793,1,1,2
生化反应器控制,温度控制系统,1.0,"温度控制系统 is a component of the 生化反应器控制 system, used for maintaining precise temperature levels",['40b1d0a5efd1684b5a5bb486a1b454db'],0b407647077c4288b2324f06ac355985,794,6,1,7
生化反应器控制,搅拌系统,1.0,"搅拌系统 is a component of the 生化反应器控制 system, used for ensuring proper mixing of reactants",['40b1d0a5efd1684b5a5bb486a1b454db'],4e9254fd4b234106843cf8ff91fd3b6f,795,6,1,7
生化反应器控制,反应器,1.0,"反应器 is the vessel controlled by the 生化反应器控制系统, where biochemical reactions occur",['40b1d0a5efd1684b5a5bb486a1b454db'],e6a7f4ccd6f54136b784572db0d5cb88,796,6,1,7
生化反应器控制,某医药公司,1.0,某医药公司 uses 生化反应器控制 in their biochemical laboratories for new drug research and development,['40b1d0a5efd1684b5a5bb486a1b454db'],ccf54360ef954353b71c1c8175cd7f4e,797,6,1,7
精密光学检测设备,某光学厂商,1.0,某光学厂商 uses the 精密光学检测设备 for lens quality inspection,['0e85b783058feb121a0f62c97031f9ca'],bd1c72f46b81427892b1f415fecce77e,798,3,1,4
插针检测,PCB插针检测设备,1.0,插针检测 is performed using the PCB插针检测设备,['036a33f7bae7440b1b9f73f0fff55122'],148e7caecdf740e58ee09a9ff549d19c,799,3,3,6
插针检测,旋转伺服电机+丝杆+旋转编码器+驱动器,1.0,旋转伺服电机+丝杆+旋转编码器+驱动器 are components used in the 插针检测 process,['036a33f7bae7440b1b9f73f0fff55122'],df78f3e3415a4d47b6dffdd3890f3eee,800,3,1,4
插针检测,直线电机+直线编码器+驱动器,1.0,直线电机+直线编码器+驱动器 are alternative components used in the 插针检测 process,['036a33f7bae7440b1b9f73f0fff55122'],003abb3c5743482aa63022cf20cf5ccc,801,3,1,4
PCB插针检测设备,翱翔,1.0,翱翔 may involve the use of the PCB插针检测设备,['036a33f7bae7440b1b9f73f0fff55122'],4788433078b843079ccd9a64e5430169,802,3,2,5
手臂旋转部位,晶圆搬运,1.0,"手臂旋转部位 is part of the process of 晶圆搬运, involving the handling of wafers",['44704166a30f1b067418bdeced9c4aab'],cbecfdbc04c9405aa139566d727d3a33,803,1,9,10
晶圆搬运,中科芯微,1.0,中科芯微 has used or is associated with the application of 晶圆搬运,['44704166a30f1b067418bdeced9c4aab'],f514a867efb948868009b435fecbe372,804,9,1,10
晶圆搬运,富创精密,1.0,富创精密 has used or is associated with the application of 晶圆搬运,['44704166a30f1b067418bdeced9c4aab'],6e4c8a7f1da147f5b38103c51c999502,805,9,1,10
晶圆搬运,新松客户,1.0,新松客户 are associated with the application of 晶圆搬运,['44704166a30f1b067418bdeced9c4aab'],ac0e52b6b3ae4cc485f9eef2f2dea7e7,806,9,1,10
晶圆搬运,力矩电机,1.0,力矩电机 is a component used in the 晶圆搬运 process,['44704166a30f1b067418bdeced9c4aab'],b150af2f3df24f17a7fd836ba663680a,807,9,1,10
晶圆搬运,Z轴,1.0,Z轴 is a component used in the 晶圆搬运 process,['44704166a30f1b067418bdeced9c4aab'],f9740be4adc946149b5941f355d45c74,808,9,2,11
晶圆搬运,ECAT或CANOPEN控制器,1.0,ECAT或CANopen控制器 is a component used in the 晶圆搬运 process,['44704166a30f1b067418bdeced9c4aab'],c6afe51b28f94c3ba21640387edd2ee8,809,9,1,10
Z轴,编码器协议,1.0,"Z轴 uses a specific 编码器协议 for data transmission, which is different from the protocols used by other axes",['0987d36a491c685a7886b2fd0588769b'],040b86f496dc4930a895f2c21cb0731c,810,2,1,3
外骨骼机器人,2轴，无框力矩电机+编码器+DC伺服驱动,1.0,外骨骼机器人 requires 2轴，无框力矩电机+编码器+dc伺服驱动 as components to function,['f17a93e1949af035be1e4824206f385b'],e13ed464574f483c9f1db5f569e91445,811,4,1,5
外骨骼机器人,布法罗,1.0,布法罗 is a case study that relates to the application of the 外骨骼机器人,['f17a93e1949af035be1e4824206f385b'],e1131985dc53451fa7543912b2e7db07,812,4,1,5
外骨骼机器人,机器人关节控制,1.0,机器人关节控制 is a function performed by the 外骨骼机器人 to control joint rotation,['3ab4ffccaf8256da93b5b8b2d90c943f'],d6c00e0a975e4adc979afd25d4037d4d,813,4,4,8
康复机器人,关节和运动控制,1.0,"关节和运动控制 is a function of the 康复机器人, ensuring the precision and safety of the rehabilitation process",['ae75fa3b40e2d99d51b0839ec4faef35'],9cac1113be2148ce8abaa957620f9d59,814,5,1,6
康复机器人,某康复中心,1.0,某康复中心 uses 康复机器人 for patient rehabilitation training,['ae75fa3b40e2d99d51b0839ec4faef35'],c277297e3e7b417892e986c8767f58ad,815,5,1,6
无人配送车辆,驾驶和路径规划控制,1.0,驾驶和路径规划控制 is a function of the无人配送车辆 that ensures efficient and safe delivery,['241d0a881a404f7179b8abcb48712c01'],744f492f46d841c0b0fee5f4a9b40b6c,816,4,1,5
风速测量控制,激光测风,1.0,激光测风 is the application used for the action of wind speed measurement and control,['5d4207d4245f8e80d82d635747760370'],d59386dbfa0349b49f7b904e288b21ad,817,2,5,7
激光测风,激光器,1.0,激光器 is a component of the laser测风device that emits laser beams,['5d4207d4245f8e80d82d635747760370'],1005971b7e764bffa0a4610ad403976b,818,5,1,6
CNC加工中心刀塔换刀系统,换刀设备,1.0,"换刀设备 is a part of the CNC加工中心刀塔换刀系统, used for changing tools",['5ba07e67aad936b5e8fdced90ee7e0f5'],1eaf3527e2804c75bbd9e3ccac9d760e,819,6,1,7
焊接轨迹控制,激光焊接设备,1.0,激光焊接设备 uses 焊接轨迹控制 to achieve high precision in welding,['9b1c76a2ddd60176752001b3b9c147cb'],301ab7b5f81d40788e46dacb09579b50,820,1,6,7
激光焊接设备,某汽车零部件厂,1.0,某汽车零部件厂 uses 激光焊接设备 for welding automotive parts,['9b1c76a2ddd60176752001b3b9c147cb'],d6f25f03a08b41b4a2eaa9df3db9dceb,821,6,1,7
激光切割设备,某造船厂,1.0,某造船厂 uses 激光切割设备 for automated cutting of steel plates in their shipbuilding process,['a920920e8e149592d00031f362d614af'],6529cf63872440a98aeab73beee3762a,822,5,1,6
多轴装配控制,手机组装生产线,1.0,多轴装配控制 is used in the 手机组装生产线 for precise assembly of mobile phone components,['cd1096eef266dc55fcc79a78604e195f'],65faae6c13f5444b8d71b4b2be38eba3,823,1,5,6
手机组装生产线,装配机械手,1.0,装配机械手 is used in the 手机组装生产线 for precise assembly operations,['cd1096eef266dc55fcc79a78604e195f'],9187af05545a4c8d92e38c2b46254092,824,5,4,9
手机组装生产线,传送工具,1.0,传送工具 are used in the 手机组装生产线 for conveying components and products,['cd1096eef266dc55fcc79a78604e195f'],f12578d1ff7b46f5ae84c7672fac8deb,825,5,1,6
装配机械手,太阳能电池板装配设备,1.0,装配机械手 is a part of the 太阳能电池板装配设备 used for assembly,['5dd431defb92ab5537c35d879d857152'],6b5c42bba0ec48c1a5de177a7f1b9bfc,826,4,5,9
分选机,10-20轴直流旋转电机+编码器,1.0,10-20轴直流旋转电机+编码器 is used in the 分选机 for high-speed Z-axis motion with force control,['1f738b4b390bb6d06b5afd780d7d1cd1'],444ab529d10c47f19ef33e931489b8b8,827,3,1,4
多站点协同装配控制,流水线自动化装配,1.0,多站点协同装配控制 is a process that utilizes流水线自动化装配 technology for high-precision and high-speed assembly operations,['3304ccd1a407776fdfe70ecfd3572d71'],0ffea4c3c86849ab828036b67b58acdc,828,1,1,2
自动化化妆品生产设备,化妆品生产线,1.0,"自动化化妆品生产设备 is a part of the cosmetics production line, used for precise control of raw material mixing and movement",['75d656d482f083d807ff14652a2871f6'],65b488142164407a81b496b4820ef556,829,1,7,8
化妆品生产线,混合器,1.0,"混合器 is a component of the cosmetics production line, used for mixing raw materials",['75d656d482f083d807ff14652a2871f6'],b3b006f8629b44df81a266c1e4d81d3f,830,7,2,9
混合器,自动化制药设备,1.0,"混合器 is an integral part of 自动化制药设备, used for the precise mixing of raw materials",['794fefdb523287e635a5dce19320814a'],2a48f66b6a424b9ebf38562836fe1c82,831,2,8,10
灌装输送线,输送带系统,1.0,"输送带系统 is a part of the 灌装输送线, responsible for transporting containers",['edef8a2bd56d008322049355406edcf4'],54e486668fa94feda285f377fb05d14d,832,5,1,6
灌装输送线,食品行业,1.0,灌装输送线 is used in the 食品行业 for transporting containers to the filling station,['edef8a2bd56d008322049355406edcf4'],d7c4899260084560905ac54dba81f0e6,833,5,1,6
灌装输送线,某化妆品厂,1.0,"某化妆品厂 uses a similar technology, the 灌装输送线, for automation in their production lines",['edef8a2bd56d008322049355406edcf4'],880db899ce864932843fe230e3d364ad,834,5,1,6
太阳能逆变器制造设备,生产设备,1.0,生产设备 includes the 太阳能逆变器制造设备 and other components necessary for the production of solar inverters.,['937c32a23dadd297f434106e4a601a61'],59463c48d2fb48308cd38ee8dd869f59,835,4,1,5
太阳能逆变器制造设备,某电力设备厂,1.0,某电力设备厂 uses the 太阳能逆变器制造设备 in their automation production line for solar inverters.,['937c32a23dadd297f434106e4a601a61'],ff69f1aae7404c38b8bde6abc5a79b57,836,4,1,5
振镜旋转控制,激光振镜,1.0,振镜旋转控制 is a technique used in the operation of the 激光振镜,['27cc8dca2eaecc56df40ff1259b58cee'],8db22f709edb4ae98f0fef060ccd24b8,837,6,3,9
振镜旋转控制,直流无刷电机,1.0,直流无刷电机 is a component used in the 振镜旋转控制 process,['27cc8dca2eaecc56df40ff1259b58cee'],0e412e834e62475a9fe1920438f7b75b,838,6,1,7
振镜旋转控制,棱镜,1.0,棱镜 is a component used in the 振镜旋转控制 process,['27cc8dca2eaecc56df40ff1259b58cee'],2e3f6dbac98742ddb213037ae77f0a82,839,6,1,7
振镜旋转控制,脉冲控制卡,1.0,脉冲控制卡 is a component used in the 振镜旋转控制 process,['27cc8dca2eaecc56df40ff1259b58cee'],59ced15f5a1d485ebf0eac7fa85c1cdf,840,6,1,7
振镜旋转控制,PWM调解,1.0,PWM调解 is a technique used in the 振镜旋转控制 process to adjust the speed,['27cc8dca2eaecc56df40ff1259b58cee'],7cef69e2a71c4379b0816844799fc71e,841,6,1,7
激光振镜,大族思特,1.0,大族思特 has implemented a similar scene or solution using the 激光振镜,['27cc8dca2eaecc56df40ff1259b58cee'],0f565c275f8148d885ae53c315ddc568,842,3,1,4
多轴焊接控制,机器人焊接工作站,1.0,多轴焊接控制 is a technique used in the operation of the 机器人焊接工作站 to ensure precise control and high-quality welding,['4b028e742c5bb99151ce8d6869dd59e1'],29c05af68cc541b79fdf499eac42b9c6,843,1,4,5
机器人焊接工作站,焊接机器人,1.0,"焊接机器人 is a component of the 机器人焊接工作站, used for performing welding tasks",['4b028e742c5bb99151ce8d6869dd59e1'],8d5d7b8fb7d14d0ba46ce7f0be6de661,844,4,1,5
激光打标设备,某手机配件厂,1.0,某手机配件厂 uses the 激光打标设备 for marking product serial numbers,['ed18651c3085e19592c04bfcd0b52dac'],607a66de21cf42e497c23013327b751f,845,5,1,6
全自动洗车机,清洗臂,1.0,清洗臂 is a part of the 全自动洗车机 that moves to clean different parts of the car,['767b420b9f192c70035d7fb4ac624eb3'],f4f85b6086384211a25248f614bfb786,846,5,1,6
全自动洗车机,喷水系统,1.0,喷水系统 is a component of the 全自动洗车机 that sprays water to clean the car,['767b420b9f192c70035d7fb4ac624eb3'],c1a4bcd4e7874e699f06bc795e291150,847,5,1,6
全自动洗车机,某汽车美容店,1.0,某汽车美容店 uses the 全自动洗车机 for car washing services,['767b420b9f192c70035d7fb4ac624eb3'],ca585d891433495aa70a3a01b252e50c,848,5,1,6
模组组装控制,手机相机模组组装设备,1.0,模组组装控制是手机相机模组组装设备中的一个关键过程，用于将镜头、传感器等组件精确装配到一起,['2bcae705653a8c2dfee33dc9aec75026'],f26b5e1c52e445998b6a63738d203b38,849,1,6,7
手机相机模组组装设备,装配头,1.0,装配头是手机相机模组组装设备中的一个组件，用于精确装配镜头、传感器等组件,['2bcae705653a8c2dfee33dc9aec75026'],0945030309e14518a16df16fbb25c76f,850,6,1,7
某手机制造厂,自动化装配生产线,1.0,某手机制造厂使用自动化装配生产线进行相机模组的自动化装配,['2bcae705653a8c2dfee33dc9aec75026'],35939cc34a734b5f867f8d75df419f37,851,1,2,3
自动化装配生产线,某太阳能设备公司,1.0,某太阳能设备公司 uses the 自动化装配生产线 for the assembly of photovoltaic panels,['5dd431defb92ab5537c35d879d857152'],807561f61906451b880e04ac6a33687f,852,2,1,3
锂电池测试设备,测试探针,1.0,"测试探针 is a component of the 锂电池测试设备, used for interacting with lithium batteries during testing",['52193089f44e2d4de3eae704535af318'],0538e2dc04174140a43bc0359fed2d23,853,5,1,6
锂电池测试设备,动力装置,1.0,"动力装置 is a component of the 锂电池测试设备, providing power for its operation",['52193089f44e2d4de3eae704535af318'],6e87d210775b45e4a09e518492329bce,854,5,1,6
车载雷达,方位角度调整机构,1.0,方位角度调整机构 is used to adjust the orientation and angle of the 车载雷达,['5dbdf06fa4c2f0172e062f438941881b'],bde6223f81884473a1acc3b75dd056aa,855,4,1,5
车载雷达,某电动车厂,1.0,某电动车厂 uses 车载雷达 in their autonomous driving systems,['5dbdf06fa4c2f0172e062f438941881b'],7beb3a2ecfd5419b950a20a155e06169,856,4,1,5
多轴喷洗控制,喷洗设备,1.0,多轴喷洗控制 is a function performed by the 喷洗设备 to clean various large-scale equipment or facilities,['5d67b02ec3d25e19d4c5df9075d68aad'],961dda09b0df497a974c38c28eb90686,857,1,2,3
