id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
0e9740e25f5a460c81318336e00ac880,抗扰动性要强,DESIGN_REQUIREMENT,"抗扰动性要强 is a design requirement for the equipment setup in terrain mapping, indicating the need for strong disturbance resistance",556,,['795a6efb4c07565e2cea3077eac4130a'],"[ 0.01537166  0.00210895 -0.00420525 ... -0.02428394 -0.02718991
 -0.03929664]"
b7cd9a62710849778fdadced0d754687,有零速阻尼的功能要求,DESIGN_REQUIREMENT,"有零速阻尼的功能要求 is a design requirement for the equipment setup in terrain mapping, indicating the need for zero-speed damping functionality",557,,['795a6efb4c07565e2cea3077eac4130a'],"[-0.02742367  0.01174413  0.00675104 ... -0.00232513 -0.00177998
 -0.02533607]"
432a6b4962544200949421a96a405142,汽车制造,"INDUSTRY, MANUFACTURING","汽车制造 refers to the industry that produces vehicles, specifically mentioning the use of a device for screw tightening in the manufacturing process",558,,['429770fe8f393c34ddc5b3b06c00b11f'],"[-0.00221543 -0.00124959 -0.00097797 ... -0.03154857 -0.00659518
 -0.02355927]"
d6700b360ac141d282cdb567414bf4ce,自研开发板,"PRODUCT, TECHNOLOGY","自研开发板 is a custom-developed board that communicates over CAN bus, used as the main station in the screw tightening process",559,,['429770fe8f393c34ddc5b3b06c00b11f'],"[ 0.01142222 -0.03520633 -0.0035417  ... -0.05178574 -0.01954406
 -0.03163447]"
c1b40a4039b44061a358e098867f7412,把手板,"PRODUCT, TOOL","把手板 is a component used in the screw tightening process, part of the secondary station",560,,['429770fe8f393c34ddc5b3b06c00b11f'],"[-0.01028237 -0.02117168  0.01294228 ... -0.02987846 -0.04746511
 -0.03131311]"
4643a7a319674adfb732b6f6122c7c64,装配机构的多轴控制,"PRODUCT, TECHNOLOGY",装配机构的多轴控制 is a technology used for precise multi-axis control in the assembly of solar panels,561,,['5dd431defb92ab5537c35d879d857152'],"[-0.00266826  0.0082489  -0.00762887 ... -0.03956906 -0.01073766
 -0.00331216]"
46e8056fb2ec4811ab33cb34a0dc9fb3,太阳能电池板装配设备,"PRODUCT, EQUIPMENT",太阳能电池板装配设备 is a device used for assembling solar panel components accurately,562,,['5dd431defb92ab5537c35d879d857152'],"[-0.00131779  0.02387691 -0.03003947 ... -0.04910221 -0.01090149
 -0.00793989]"
8b57a9f43a1942a49b58cf881835f974,移动平台,"PRODUCT, EQUIPMENT",移动平台 is a piece of equipment used in the assembly of solar panels for moving components,563,,['5dd431defb92ab5537c35d879d857152'],"[ 0.00133604  0.01400962 -0.05272574 ... -0.05003139 -0.0140606
 -0.01652319]"
f78b01b0d93948c283644ec58f7be74a,某太阳能设备公司,"ORGANIZATION, COMPANY",某太阳能设备公司 is a company that uses automation for the assembly of photovoltaic panels,564,,['5dd431defb92ab5537c35d879d857152'],"[-0.00216836  0.03872666 -0.01665314 ... -0.03989862 -0.04674814
 -0.02540691]"
8dbe8f9867e4448f998416c18923eac4,自动化灌装线,"PRODUCT, TECHNOLOGY",自动化灌装线 is a production line used for precise filling operations in the food industry,565,,['8757d4df4f6d7215159f27cbefe87143'],"[ 0.00305419  0.01556476 -0.0071786  ... -0.03279402 -0.00937534
 -0.00116958]"
fe8ea8bf1395434393e04e8f7a33025f,灌装机,"EQUIPMENT, TECHNOLOGY",灌装机 is a machine used in the food industry for the precise filling of containers,566,,['8757d4df4f6d7215159f27cbefe87143'],"[ 0.00988759  0.00353374  0.0084908  ... -0.02048249 -0.02029596
 -0.01440492]"
7d58b089bfc549e8951e91ad62541119,面粉设备,"PRODUCT, TECHNOLOGY","面粉设备 is used to process wheat into flour, involving components such as grinding rollers, conveyor belts, and sieving devices",567,,['2b27d987660b3fbe33f43bfab4ac6564'],"[-0.01471244 -0.00657208 -0.00067436 ... -0.02285415 -0.01242821
  0.0066613 ]"
1fa6d3118bd846c8837b5fa9fb78f262,磨辊,"PRODUCT, COMPONENT",磨辊 is a component in the flour production process that requires precise control for high-quality flour production,568,,['2b27d987660b3fbe33f43bfab4ac6564'],"[-0.00725214  0.00940893 -0.00309955 ... -0.01877743 -0.00641443
  0.0007107 ]"
62c65bbae33c4ee9a21b61f6f454c4b4,筛分装置,"PRODUCT, COMPONENT",筛分装置 is a component in the flour production process that requires precise control for high-quality flour production,569,,['2b27d987660b3fbe33f43bfab4ac6564'],"[-0.01976095  0.02109908 -0.00098509 ... -0.00645446 -0.02456333
  0.00022204]"
30b7034c4468473f98ee18d00ee73b33,某粮油厂,"ORGANIZATION, COMPANY",某粮油厂 is a manufacturer that produces flour using an automated production line,570,,['2b27d987660b3fbe33f43bfab4ac6564'],"[-0.0137128   0.02089602 -0.02005365 ... -0.01873351  0.0027657
 -0.01361611]"
00f78b85e5b84999a810e311e540037b,全自动面粉生产线,"PRODUCT, TECHNOLOGY","全自动面粉生产线 is a production line that automates the process of flour production, enhancing quality and efficiency",571,,['2b27d987660b3fbe33f43bfab4ac6564'],"[-0.01195011  0.02437413  0.00203713 ... -0.01504494  0.0177161
 -0.0162731 ]"
3e460d9f011d4b0b9ccaae7b6a5202de,自动化纺织机,"PRODUCT, TECHNOLOGY","自动化纺织机 is a specialized machine used in the textile industry for precise control of yarn stretching and movement, aiming to improve fabric quality and production efficiency",572,,['193f87cf7e266aa933fcf9c3aab58025'],"[ 0.02459793  0.0343128  -0.00458038 ... -0.00771883 -0.02183775
 -0.00333936]"
9d98dece22eb401aa1a5ce9c88c603f0,纺织行业,INDUSTRY,"纺织行业 refers to the sector involved in the production of textiles, including the use of machines like the 自动化纺织机",573,,['193f87cf7e266aa933fcf9c3aab58025'],"[ 0.00800763  0.01020128 -0.03071035 ... -0.01098775 -0.00576275
 -0.00997145]"
81446ea789b24eaf9eab02dc07c3d984,驱动电机、皮带、编码器、工业控制器、伺服驱动器,"PRODUCT, COMPONENT","These are the components required for the 自动化纺织机 to function, including drive motors, belts, encoders, industrial controllers, and servo drives",574,,['193f87cf7e266aa933fcf9c3aab58025'],"[ 0.01688373  0.02859562  0.00413804 ... -0.01858001 -0.00288335
 -0.03524901]"
79f4b1c1b2be4cf7aa828846e20a4eb6,自动化印刷设备,"PRODUCT, TECHNOLOGY",自动化印刷设备 is a specialized machine used in the printing industry for precise printing tasks,575,,['51f5fa0deebff5b32f74d90b957de319'],"[ 0.03372519 -0.00321216 -0.00389532 ...  0.00167682 -0.02543099
  0.01050593]"
de04830d6e414fd5b39a9e90769d9452,印刷行业,INDUSTRY,"The entity known as ""印刷行业"" (Yìnshuāng hángyè), or the Printing Industry in English, is a sector deeply engaged in the production of various printed materials. This includes a wide range of products such as books, magazines, and other printed items that are integral to the dissemination of information and cultural content. The industry not only focuses on the physical creation of these materials but also encompasses the processes and technologies involved in printing. This includes the latest advancements in printing techniques, digital printing, and the integration of technology to enhance the quality and efficiency of printed products. The Printing Industry plays a crucial role in the global economy, serving as a bridge between content creation and distribution, and is continuously evolving to meet the demands of a digital age while maintaining the value of physical printed materials.",576,,['51f5fa0deebff5b32f74d90b957de319' 'ce7b5cb4e3fb4fd9a08453d18554c799'],"[-0.01355611 -0.01745558 -0.02473709 ...  0.00039354 -0.050097
 -0.00644122]"
69db426b97714835bf4937180774787a,印刷头,"PRODUCT, COMPONENT","The entity, known as ""\u5370\u5237\u5934"", is a critical component in various printing technologies, specifically within the manufacturing and logistics sector. It serves a pivotal role in the operation of printing machines, arc surface printing equipment, and screen printing machinery. Its primary function is to apply ink or other printing materials to the substrate or surface being printed. This versatile part ensures the transfer of ink with precision, facilitating high-quality printing across different applications. Its presence in multiple printing contexts highlights its importance in ensuring the efficiency and effectiveness of the printing process.",577,,"['19c5a3d15d92b939549523842bf010df' '51f5fa0deebff5b32f74d90b957de319'
 'ce7b5cb4e3fb4fd9a08453d18554c799']","[-0.00337244  0.00767395  0.01320069 ... -0.01047397 -0.05422285
  0.00048098]"
9c7bc862339d4a5bb21ee5154d9b33bb,巡检机器人,"PRODUCT, TECHNOLOGY","巡检机器人 is a device used for real-time monitoring of equipment and the environment, achieving smooth movement and precise detection positioning through DC servo drive",578,,['c3025b9f170d4cb9a5794da27f609eb1'],"[ 0.01433502  0.02701431  0.0002195  ... -0.02182898 -0.02818797
 -0.00648703]"
17bad53a0ebe4569839e5e151ff78593,医疗实验室搬运机器人,"PRODUCT, ROBOTICS",医疗实验室搬运机器人 is a type of robot designed for transporting items in medical laboratories,579,,['d9eda21d3e37948306b3b3c665150e73'],"[ 0.02376621  0.01941473 -0.02359697 ... -0.02231797 -0.00353558
  0.01034906]"
53d98f08e7c74158b7318357b6c660b3,协作机器人检测工位,"WORKSTATION, SCENE",协作机器人检测工位 is a specific workstation where a collaborative robot performs quality inspection on products,580,,['7db76b99a4ad703f2ced3f3241ae2de7'],"[ 0.01912759 -0.00380198 -0.03870517 ... -0.02526789 -0.00575494
 -0.00461787]"
cd601f77419c403889aadeee591915b5,医疗机器人,"PRODUCT, TECHNOLOGY","医疗机器人 is a type of equipment used in the medical industry for assisting in surgeries and operations, achieving precise and flexible movements through multi-axis DC servo drives",581,,['98cdaf1813fc652ea5cff51372d95793'],"[ 0.02437479  0.02819175 -0.00168121 ... -0.0295965  -0.01503433
 -0.00355241]"
0f564ebd53e940fba9d16674ac7bc038,摆臂电机,"MOTOR, COMPONENT",摆臂电机 is a motor component that moves the inspection camera to follow the motion of the medicine bottles,582,,['a20f67b391030e5cac0afe988906825f'],"[ 0.01514808  0.01002992  0.00350709 ... -0.02866571 -0.0024693
 -0.02896831]"
7deb75816e4f473480e0c79ae99b5bf4,检测相机,"EQUIPMENT, TECHNOLOGY",检测相机 is the camera equipment used for inspecting the contents of medicine bottles,583,,['a20f67b391030e5cac0afe988906825f'],"[-0.00631    -0.01425727  0.03582756 ...  0.00341778  0.0289872
 -0.00186317]"
7f85b181f1184f77aeb3ea2155cf4027,转塔,"MECHANISM, COMPONENT",转塔 is a mechanism that rotates at high speed to move the medicine bottles for inspection,584,,['a20f67b391030e5cac0afe988906825f'],"[-0.01237187 -0.01084875  0.02580978 ... -0.01493354  0.00962273
 -0.01880316]"
d148b2b2033048618f1a090a492a40a5,药瓶,"PRODUCT, CONTAINER",药瓶 is the container that holds the medicine and is subject to inspection for impurities,585,,['a20f67b391030e5cac0afe988906825f'],"[-0.00311476 -0.03842164  0.02272895 ... -0.00316071  0.02008416
 -0.01862499]"
4d839a10353e4144a26563b0966721d5,灯检机,"INSPECTION MACHINE, EQUIPMENT",灯检机 is the machine used for inspecting medicine bottles for impurities,586,,['a20f67b391030e5cac0afe988906825f'],"[-0.00209524 -0.0238988   0.02608818 ... -0.01181351  0.00810371
  0.00422819]"
521a862bb196488389f17c0b0f4b6f4d,锂电制造生产线,"PRODUCT, TECHNOLOGY",锂电制造生产线 is a production line for manufacturing lithium batteries,587,,['01c3b6319760663ac7c9a1cf2b1bd935' 'd89a41b98c4286f63b72a41c3ebea08d'],"[-0.0100104   0.01081567 -0.02610895 ... -0.01700486  0.01054626
 -0.01644418]"
22ea3328fb6343f4ad2862495ea27640,控制器+N*(驱动器+编码器+线圈)+导轨+M * （小车+磁栅+磁铁) +RFID系统,"PRODUCT, COMPONENT",控制器+n*(驱动器+编码器+线圈)+导轨+m * （小车+磁栅+磁铁) +RFID系统 is the combination of components required to complete the scene's objective actions,588,,['01c3b6319760663ac7c9a1cf2b1bd935'],"[ 0.00477542 -0.02342121 -0.00842284 ...  0.00057477 -0.00249445
  0.00946547]"
3f9a2a2c1c0a424e8b4980ea9d48bdbe,艾美珈-CATL,"ORGANIZATION, COMPANY",艾美珈-CATL is a company that has implemented a similar scene's solution,589,,['01c3b6319760663ac7c9a1cf2b1bd935'],"[ 0.02078857  0.00365409 -0.00512746 ... -0.00528698 -0.01264618
 -0.01205133]"
aa2ec452728a4703ae1bdabe85b6c079,弧面丝印设备,"PRODUCT, TECHNOLOGY",弧面丝印设备 is a specialized equipment used for screen printing on curved surfaces,590,,['19c5a3d15d92b939549523842bf010df'],"[ 0.00738581 -0.01650747 -0.00401535 ... -0.00412881 -0.00628868
  0.02063533]"
c5ddb31e0a9c4b2683e4631283dd505b,某包装公司,"ORGANIZATION, COMPANY","The company 某包装公司 specializes in providing comprehensive packaging solutions, particularly focusing on the use of advanced arc surface printing equipment. This technology is specifically utilized for printing high-quality graphics on curved containers, demonstrating the company's commitment to innovation and meeting the unique needs of their clients in the packaging industry.",591,,['19c5a3d15d92b939549523842bf010df' 'ce7b5cb4e3fb4fd9a08453d18554c799'],"[ 0.0002074   0.03153586  0.03008938 ... -0.02314131 -0.03265038
  0.00355747]"
07d8eeb549044ac88d2e788c146a0ef1,弧面容器的丝网印刷生产线,"PRODUCT, TECHNOLOGY",弧面容器的丝网印刷生产线 is a production line used for screen printing on curved containers,592,,['19c5a3d15d92b939549523842bf010df'],"[-0.02746963 -0.00964769  0.00145836 ...  0.00097449  0.01548183
  0.00388884]"
47df2815030c4f1c99facd5cf2482526,油墨推压动作,"ACTION, SCENE",油墨推压动作 is a specific action in a manufacturing process where ink is pushed or applied,593,,['a373101521db703547cde99638aa004b'],"[ 0.00933858  0.02592872 -0.01254229 ... -0.01938792 -0.04516928
  0.00187016]"
ae521508bdc244f99c4fce4ab5214c79,打印机,"PRODUCT, EQUIPMENT","打印机 is a device used for printing, often associated with the printing industry",594,,['a373101521db703547cde99638aa004b'],"[-0.00285085 -0.01783355 -0.00486678 ...  0.01338222 -0.02318177
 -0.01171296]"
6315b4bf135c40358823ed7e4e4060e2,"印刷, 制造业",INDUSTRY,"印刷, 制造业 refers to the industry sectors of printing and manufacturing",595,,['a373101521db703547cde99638aa004b'],"[-0.00612441 -0.00769929 -0.01501754 ... -0.00684042 -0.02973146
 -0.01021536]"
33905debec1a45ecae1c65daac1d854c,24V旋转电机，驱动器，控制器,COMPONENTS,24V旋转电机，驱动器，控制器 are components required to complete the action of pushing ink in the manufacturing process,596,,['a373101521db703547cde99638aa004b'],"[-0.00392462 -0.00526876 -0.03352127 ... -0.02718268 -0.01289597
 -0.02206874]"
bfbe904780fe47daad1a04126b12923c,安全电压,SAFETY_REQUIREMENT,"安全电压 is a safety requirement that needs to be met in the manufacturing process, ensuring that the voltage is safe for use",597,,['a373101521db703547cde99638aa004b'],"[-0.01614708  0.02908947 -0.00420532 ... -0.00915035 -0.02170542
 -0.04107889]"
0614f00e932c4cd0b53928053811ebc1,丝网印设备,"PRODUCT, TECHNOLOGY",丝网印设备 is a printing machine used for screen printing on various material surfaces,598,,['ce7b5cb4e3fb4fd9a08453d18554c799'],"[ 0.00317903 -0.01169448 -0.00444658 ...  0.00088004 -0.02262807
 -0.00982091]"
9ef487dd0b574b108c60a56d6a2f146c,丝网,"PRODUCT, COMPONENT",丝网 is a component used in screen printing to transfer ink onto the substrate,599,,['ce7b5cb4e3fb4fd9a08453d18554c799'],"[-0.00282679 -0.00740988 -0.01070452 ... -0.02215673 -0.02808816
 -0.01919983]"
4067269e7f6943cdbc299ce02b7eadbd,自动丝网印刷生产线,"PRODUCT, TECHNOLOGY",自动丝网印刷生产线 is an automated production line for screen printing on high-end packaging boxes,600,,['ce7b5cb4e3fb4fd9a08453d18554c799'],"[ 0.00818544  0.00974654 -0.00036112 ... -0.01682286  0.03592087
 -0.02969383]"
094a736ba43c4da48c556437f47f88d1,扭矩和转速控制,"FUNCTION, TECHNOLOGY",扭矩和转速控制是电动工具行业中的一个关键功能，用于确保螺丝的装配精度和装配速度,601,,['cd075fd077df22767f0bee4befbd9610'],"[ 0.02047328 -0.00367422 -0.02999813 ... -0.02099303 -0.00146833
 -0.00199445]"
563c2af32bb3476299e9b24a646097ab,电批机构,"PRODUCT, COMPONENT",电批机构是电批的组成部分，用于实现自动锁紧螺丝的功能,602,,['cd075fd077df22767f0bee4befbd9610'],"[ 0.00395341 -0.0254227  -0.01749321 ...  0.03279858 -0.04385662
  0.01760382]"
d59b49eb94ce442d89907e90c5d3a44e,擦玻璃升降机,"PRODUCT, EQUIPMENT",擦玻璃升降机 is a piece of equipment used for cleaning the exterior walls of high-rise buildings,603,,['c25c68e2662c5c32de1b502014590cf7'],"[-0.02002381 -0.00203568  0.00390781 ... -0.02611724 -0.02928357
 -0.01453875]"
8ea7cef407df48098046551e303e1c64,升降机构,"PRODUCT, COMPONENT",升降机构 is a part of the擦玻璃升降机that enables it to move up and down,604,,['c25c68e2662c5c32de1b502014590cf7'],"[ 0.02308077  0.01634949 -0.02632981 ... -0.02114962 -0.01668375
 -0.02211326]"
186e60d2176547bf84e5bf87bd16bb40,高度调整与保持,"FUNCTION, ACTION",高度调整与保持 is the function of maintaining the擦玻璃升降机at different heights with stability and smoothness,605,,['c25c68e2662c5c32de1b502014590cf7'],"[ 7.03953672e-03  3.13453153e-02  3.07854917e-02 ... -1.83812324e-02
  1.77322672e-05 -3.09400354e-02]"
e65017091c8d4c7daa45b6c8414e0465,某建筑清洁公司,"ORGANIZATION, COMPANY",某建筑清洁公司 is a company that uses equipment like擦玻璃升降机for exterior cleaning of buildings,606,,['c25c68e2662c5c32de1b502014590cf7'],"[-0.00846384  0.0174913   0.0331815  ... -0.02109429 -0.06663448
  0.01364306]"
a0f326b9597b49dda6563e9208316117,CT扫描仪的定位系统,"PRODUCT, TECHNOLOGY",CT扫描仪的定位系统 is a specialized system designed for precise control and positioning in medical imaging devices,607,,['0121fa7828a456349a5d679825172e9b'],"[ 0.00121521 -0.03313106  0.02266124 ... -0.0149815  -0.01722438
 -0.00664055]"
bff3db70f9af4f2c87a93df48ecbb6bc,上海步科自动化股份有限公司,"ORGANIZATION, COMPANY","Shang Hai Bu Ke Zidonghua Gu Fen You Xian Gong Si, commonly known as Shanghai Bukke Automation Co., Ltd., is a prominent entity in the automation solutions sector. The company is renowned for its expertise in providing advanced automation solutions, with a notable focus on control systems for medical devices and equipment. Shanghai Bukke has established itself as a specialist in the field, offering sophisticated solutions that cater to the unique demands of medical equipment control, demonstrating its commitment to precision and reliability in the healthcare technology sector.",608,,['0121fa7828a456349a5d679825172e9b' '3fb069ed8802e04fa8fc1cc2e2a916d5'],"[-0.03298143 -0.0057963  -0.00152412 ... -0.06320491 -0.05338864
 -0.05635651]"
bf91f36307cb43e1ab1e967cb3ba8274,KINCO步科,"BRAND, COMPANY","Kinco步科, also known as KINCO步科, is a prominent brand and company in the realm of automation and control solutions. With a focus on delivering cutting-edge technology, Kinco步科 has established itself as a key player in the industry. While its solutions are versatile and applicable across various sectors, there is a notable connection to the medical imaging industry, suggesting that Kinco步科 may specialize in or have a significant presence within this field. By leveraging its expertise in automation and control, Kinco步科 contributes to advancements in medical imaging technology, potentially enhancing diagnostic capabilities and patient care. As a company, Kinco步科 is dedicated to innovation and meeting the evolving needs of its clients in the medical and broader automation sectors.",609,,['0121fa7828a456349a5d679825172e9b' '3fb069ed8802e04fa8fc1cc2e2a916d5'],"[ 0.01163964 -0.00061869 -0.00081149 ... -0.02487353 -0.0346382
 -0.0159952 ]"
cd58a8740ba54d86a77db9bb9544ef0d,备各轴的精准控制,"TECHNIQUE, CONTROL",备各轴的精准控制 is a technique that ensures high-level image consistency and diagnostic accuracy in medical imaging devices,610,,['3fb069ed8802e04fa8fc1cc2e2a916d5'],"[ 0.00091203 -0.00937705  0.03222103 ... -0.02314242  0.01352123
 -0.02160479]"
e96d3475d43b42a781b297ae7e650afe,可靠性和耐用性,"QUALITY, DURABILITY","可靠性和耐用性 refers to the reliability and durability of the system, essential for high-frequency use and stability in medical equipment",611,,['3fb069ed8802e04fa8fc1cc2e2a916d5'],"[-0.00158359  0.01184359 -0.00673816 ... -0.00476992  0.02396706
 -0.03985625]"
1ce76a5547854d458878bd445f0ccbd6,易于操作和维护,"USABILITY, MAINTENANCE","易于操作和维护 describes the user interface being simple and intuitive for medical staff to operate and set, and the system being designed for easy maintenance and upgrades",612,,['3fb069ed8802e04fa8fc1cc2e2a916d5'],"[-0.01729401 -0.00098903 -0.01826204 ... -0.01713191  0.0293408
 -0.01645255]"
11e4325f59394ff1bc89892f79288702,安全性考虑,"SAFETY, COMPLIANCE","安全性考虑 involves the system design meeting strict medical device safety standards, including patient safety and operational safety",613,,['3fb069ed8802e04fa8fc1cc2e2a916d5'],"[-0.01726046  0.0127181   0.00334518 ... -0.00845049  0.00958507
  0.00591252]"
71743537a07c440ea1710a269da8b538,医疗CT/X光扫描及病床运动控制,"PRODUCT, APPLICATION",医疗CT/X光扫描及病床运动控制 is a product application that involves the control of motion in medical CT/X-ray scanning and patient beds,614,,['3fb069ed8802e04fa8fc1cc2e2a916d5'],"[ 0.02981904 -0.02712808  0.01913553 ...  0.01001464 -0.0228776
 -0.03956643]"
1389192ce5464be6b3b5749bc9536709,智能搬运机器人,"PRODUCT, TECHNOLOGY",智能搬运机器人 is an automated transportation system that uses direct current servo drives to achieve stable movement and precise path control,615,,['8ae4de39dd9ba11cfa17e06a2174416b'],"[ 0.02440595  0.03090868  0.00171698 ... -0.04507728  0.00868277
 -0.02657382]"
b349041c0be64c62b964ab1234e055e6,细胞检测相机的位置控制,"SCENE, ACTION","细胞检测相机的位置控制 is a specific action or function in the context of cell detection, involving the control of the camera's position",616,,['d7a373e4186ea1ad9e54a33a5c7e2f1a'],"[ 8.10307742e-04 -7.11245416e-03 -4.22485609e-05 ...  1.18741654e-02
 -1.77972205e-02  2.44429568e-03]"
969e1ea0b1e443a68e9a65dfef91d161,细胞检测设备,"EQUIPMENT, TECHNOLOGY",细胞检测设备 is a device used in the pharmaceutical industry for detecting cells,617,,['d7a373e4186ea1ad9e54a33a5c7e2f1a'],"[ 0.00246725 -0.01198893 -0.00219181 ...  0.01051619 -0.01843208
 -0.00843379]"
8e09e7cfea7d405db8b22ae2f836ccb1,XYZ平台,"PLATFORM, TECHNOLOGY","xyz平台 is a platform that controls the position in the x, y, and z axes for cell slide detection",618,,['d7a373e4186ea1ad9e54a33a5c7e2f1a'],"[ 0.02069531 -0.02247205  0.00027075 ...  0.00031037 -0.00544121
  0.03058341]"
490583524d394bf79289c5fe34f7dcf1,棒状电机,"COMPONENT, TECHNOLOGY",棒状电机 is a type of motor used for the x and y axes in the cell detection process,619,,['d7a373e4186ea1ad9e54a33a5c7e2f1a'],"[ 0.02716507  0.01777183 -0.00200872 ... -0.00269535 -0.01932946
 -0.02231607]"
d7db38bb599c42cab7066f3fdd282282,多轴控制及焊接精度,"PRODUCT, TECHNOLOGY","多轴控制及焊接精度 refers to the high precision control and welding accuracy required in the manufacturing industry, particularly for welding large pipes",620,,['2733b7b74727ba58db94c1283f095dbb'],"[ 0.00978643 -0.00637886 -0.00945953 ... -0.00131516 -0.00015459
 -0.01012809]"
efd87a59d01e47c8adc02f63ef2c5c3e,管道焊接,"PRODUCT, APPLICATION","管道焊接 is a process used in the manufacturing industry for joining large pipes, requiring high precision and quality control",621,,['2733b7b74727ba58db94c1283f095dbb'],"[-0.01409692 -0.01605473  0.0066038  ... -0.03743106 -0.03262193
  0.00396221]"
80e3ce3de41e4601823a333e22b7bb3f,焊接头,PRODUCT,"焊接头 is a component used in welding processes, specifically in pipe welding, to join materials together",622,,['2733b7b74727ba58db94c1283f095dbb'],"[-0.00841507 -0.01465673 -0.02041844 ... -0.02836005 -0.01562464
 -0.01409251]"
50eabc166e8944a49197e79c32f27597,管道支撑机构,"PRODUCT, EQUIPMENT","管道支撑机构 is a device used to support pipes during the welding process, ensuring stability and alignment",623,,['2733b7b74727ba58db94c1283f095dbb'],"[-0.00792355 -0.01484354 -0.00286914 ... -0.02252996  0.00036421
 -0.0104222 ]"
5197a3fb02ef4677abd1900aa87e4efa,某石油公司,"ORGANIZATION, COMPANY",某石油公司 is a company in the oil industry that may have used the pipe welding process in their operations,624,,['2733b7b74727ba58db94c1283f095dbb'],"[-0.02211016  0.03359267 -0.00918063 ... -0.01160164 -0.0181601
  0.01336049]"
887f444240bb474da23cdfb6abf7a998,XYZ轴精准雕刻控制,"PROCESS, TECHNOLOGY",XYZ轴精准雕刻控制 is a process in manufacturing that involves precise control over the XYZ axes for carving and engraving,625,,['ff1f5521156a3aa41a97fbd693ec610f'],"[ 3.57755017e-03  6.44430332e-03 -1.30146584e-02 ... -4.97036129e-02
  7.94663720e-05  3.44829559e-02]"
5d29053f2ce74442aa1855b327ef3bb7,CNC小型雕刻机,"PRODUCT, EQUIPMENT",CNC小型雕刻机 is a type of equipment used in the manufacturing industry for precise carving and engraving tasks,626,,['ff1f5521156a3aa41a97fbd693ec610f'],"[ 0.01635117 -0.00505748  0.01090547 ... -0.00782844 -0.02233355
  0.03107432]"
7e40cd12839a4577a95e33d785147a31,3个直线电机,"PRODUCT, COMPONENT",3个直线电机 are components that provide linear motion for the XYZ axes in the CNC小型雕刻机,627,,['ff1f5521156a3aa41a97fbd693ec610f'],"[ 0.02313293  0.0106901   0.01123075 ... -0.00669036 -0.01917795
 -0.01055279]"
8fe58de8a04f4f8f807c77fb41829a3a,某机械公司,"ORGANIZATION, COMPANY",某机械公司 is a company that uses CNC小型雕刻机 for the production of high-precision steel molds,628,,['ff1f5521156a3aa41a97fbd693ec610f'],"[ 0.03383561  0.02369359  0.01562445 ... -0.00247979 -0.05478381
  0.00286684]"
a9f50861273c4bb697d868a9d049d392,半导体生产线,"INDUSTRY, MANUFACTURING","半导体生产线 is a production line in the semiconductor industry, where wafers are processed and transferred between different stages",629,,['5f8661df37baa3fb7886ac845c1b589a'],"[-0.0025575   0.02185972 -0.02518583 ... -0.02429809  0.01442702
 -0.02490886]"
be4820f29fd942b282049fa49697b4ed,半导体晶圆搬运设备,"EQUIPMENT, TECHNOLOGY",半导体晶圆搬运设备 is a specialized equipment used for transferring wafers in the semiconductor production process,630,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.02886172  0.01169837 -0.01434141 ... -0.02827037 -0.00776624
  0.00839532]"
6deaefe707f84b3dbda979dea0d095ac,T1轴伺服系统,"EQUIPMENT, COMPONENT","T1轴伺服系统 is a component of the semiconductor wafer handling equipment, responsible for rotation and extension actions",631,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.0209487  -0.00020368 -0.02834946 ... -0.02528876 -0.01162544
 -0.02990101]"
d053ea9432a24fb192e8d6aa993b0caa,T2轴伺服系统,"EQUIPMENT, COMPONENT","T2轴伺服系统 is a component of the semiconductor wafer handling equipment, responsible for rotation and extension actions",632,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.01216759  0.01840007 -0.00759787 ... -0.03744485 -0.02213334
 -0.03492954]"
a3e683d294ed42a28d60d09a36cbeb54,T3轴伺服系统,"EQUIPMENT, COMPONENT","T3轴伺服系统 is a component of the semiconductor wafer handling equipment, responsible for rotation and extension actions",633,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.02995693  0.00757561 -0.00836001 ... -0.03282718 -0.03031261
 -0.0228584 ]"
39887ca8567141d5b857b87a2bca4086,Z轴伺服系统,"EQUIPMENT, COMPONENT","Z轴伺服系统 is a component of the semiconductor wafer handling equipment, responsible for lifting and lowering actions",634,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.00342955 -0.01566803  0.0035913  ... -0.01870329 -0.03695131
 -0.00630181]"
8df8563ab0394ee9a91b89dea7d59404,DG3系列,"PRODUCT, TECHNOLOGY",DG3 series is a product line that provides power and control separation for the semiconductor wafer handling equipment,635,,['5f8661df37baa3fb7886ac845c1b589a'],"[ 0.00108461  0.00032573  0.00231659 ... -0.03846461 -0.0150298
  0.0075235 ]"
12398f70065143839d812fd42ac4b2e7,高速探针功能,"FUNCTION, TECHNOLOGY","高速探针功能 is a feature of the semiconductor wafer handling equipment, enabling high-speed probing with a cycle of 20us and real-time hardware collection",636,,['5f8661df37baa3fb7886ac845c1b589a'],"[-0.00542193  0.01481832 -0.01668981 ... -0.01893329 -0.00631367
  0.0016154 ]"
