source,target,weight,description,text_unit_ids,id,human_readable_id,source_degree,target_degree,rank
AZURE OPENAI,GRAPHRAG_LLM_API_KEY,1.0,"The Azure OpenAI service uses the GRAPHRAG_LLM_API_KEY for authentication. This relationship is critical for accessing and using the service, as the API key verifies the user's identity and permissions.",['7b45dafa74553d3899e2291a3c9fb86e'],dfa0e847a6704c93a0fe014b01858ff7,468,6,1,7
AZURE OPENAI,GRAPHRAG_LLM_API_VERSION,1.0,"The Azure OpenAI service uses the GRAPHRAG_LLM_API_VERSION configuration to specify the API version for language model requests. This relationship is crucial for compatibility and functionality, ensuring that the service requests are processed correctly.",['7b45dafa74553d3899e2291a3c9fb86e'],9e91823feb174cd1b6a3bf8d0a5cb86b,469,6,1,7
AZURE OPENAI,GRAPHRAG_LLM_MODEL_SUPPORTS_JSON,1.0,"The Azure OpenAI service's functionality is influenced by the GRAPHRAG_LLM_MODEL_SUPPORTS_JSON configuration, which indicates whether the language model can handle JSON data. This relationship is important for determining the capabilities of the service and how it can be used in various applications.",['7b45dafa74553d3899e2291a3c9fb86e'],ad76c8dc8dd94412a5e79005cf8e0f2f,470,6,2,8
SETTINGS.YAML,PYTHON -M GRAPHRAG.INDEX,1.0,The python -m graphrag.index command creates the settings.yaml file when the --init option is used. This file contains the configuration settings necessary for the operation of GraphRAG.,['12294feb07a1d202b27241eaaf64718b'],26a03482961e41918ea049018080af7a,471,6,3,9
SETTINGS.YAML,.ENV,1.0,".env is referenced in settings.yaml for environment variable settings, allowing for token replacements in the configuration document using ${ENV_VAR} syntax.",['32e96c66a531ecd0a8edc7414aec0803'],1cfd220ff4d2493ca4b92d725d171d32,472,6,6,12
API_BASE,GRAPHRAG CONFIGURATION DOCUMENTATION,1.0,"The api_base is a configuration property that is documented in the GraphRAG configuration documentation, providing guidance on how to set up the base URL for accessing the Azure OpenAI API.",['7c1bad237a1ef86cb41b6c5dbad4ffc3'],97738fe0830d405ba53598b5cb1e5e38,473,2,4,6
API_BASE,REQUEST_TIMEOUT,1.0,The request_timeout and api_base are related because the request_timeout defines the timeout for requests made to the API specified by api_base,['647be47c939b4d72f1c0b29a2e0d2cb2'],354cea4f6e164a48ad12122c28a5b30d,474,2,1,3
API_VERSION,GRAPHRAG CONFIGURATION DOCUMENTATION,1.0,"The api_version is a configuration property that is documented in the GraphRAG configuration documentation, offering information on how to specify the version of the Azure OpenAI API to be used.",['7c1bad237a1ef86cb41b6c5dbad4ffc3'],1ee2380c1eda4ebb8c9304820750ac88,475,2,4,6
API_VERSION,ORGANIZATION,1.0,"The api_version and organization are related because the api_version specifies the version of the API used by the LLM (Language Model) service, which is associated with the organization using the service",['647be47c939b4d72f1c0b29a2e0d2cb2'],57e00d4d4e0e4679a150f048deb80af3,476,2,1,3
DEPLOYMENT_NAME,GRAPHRAG CONFIGURATION DOCUMENTATION,1.0,"The deployment_name is a configuration property that is documented in the GraphRAG configuration documentation, explaining how to set the name of the Azure model deployment for accessing the model.",['7c1bad237a1ef86cb41b6c5dbad4ffc3'],c1e4a9dbe55c4fb89f0d927c9fb067a4,477,3,4,7
DEPLOYMENT_NAME,MODEL_SUPPORTS_JSON,1.0,"The deployment_name and model_supports_json are related because the deployment_name specifies the deployment to use for Azure-based LLM (Language Model) services, and model_supports_json indicates whether the model deployed supports JSON output",['647be47c939b4d72f1c0b29a2e0d2cb2'],1474a72a5cff4b72ae6f99e804ceaa95,478,3,2,5
DEPLOYMENT_NAME,URL ENDPOINT,1.0,The url endpoint is related to the deployment_name as the endpoint is specific to the deployment specified by the deployment_name. The deployment_name determines the correct endpoint to use for accessing the model.,['3c66b7e86b3675fce14fe0047ae731aa'],738fda68df7a49a0bae96673a8711afc,479,3,2,5
GRAPHRAG CONFIGURATION DOCUMENTATION,INITIALIZATION DOCUMENTATION,1.0,"The GraphRAG configuration documentation is related to the Initialization documentation, as both provide information necessary for setting up the environment and preparing for data indexing and querying.",['7c1bad237a1ef86cb41b6c5dbad4ffc3'],89dd5a0943c64247adae624abbc95afb,480,4,1,5
DEFAULT CONFIGURATION MODE,INIT COMMAND,1.0,The Default Configuration Mode supports the use of the Init Command to easily set up the GraphRAG system with the necessary configuration files,['ccd2de9e2219521fbca779843c65af58'],405e9907440d4deab71f3960ae36f47b,481,2,4,6
CUSTOM CONFIGURATION MODE,ENCODING_MODEL,1.0,The encoding_model is related to Custom Configuration Mode as it is a configuration setting that can be customized in the advanced use-case of Custom Configuration Mode,['b70cb2eda62c6afad9e8d22daafe61cc'],f91e7c9600ca4623a8cc4a56d2dccd07,482,3,1,4
CUSTOM CONFIGURATION MODE,SKIP_WORKFLOWS,1.0,The skip_workflows is related to Custom Configuration Mode as it is a configuration property that can be defined in the advanced use-case of Custom Configuration Mode to skip specific workflows,['b70cb2eda62c6afad9e8d22daafe61cc'],3af2a8619c394be6adf06e4bc742b7ec,483,3,1,4
INIT COMMAND,.ENV FILE,1.0,"The init command creates the .env file, which contains environment variables necessary for the configuration of GraphRAG",['d0f7c236538005bc3056b7daed2401d8'],c10ffc51dcb54708a1dc757693010bfe,484,4,1,5
INIT COMMAND,SETTINGS.YAML FILE,1.0,"The init command creates the settings.yaml file, which contains the configuration settings for GraphRAG",['d0f7c236538005bc3056b7daed2401d8'],e67ce34d48364422973ccf3a6b57af83,485,4,1,5
INIT COMMAND,PROMPTS FOLDER,1.0,"The init command creates the prompts folder, which contains the default prompts used by GraphRAG and can be modified or adapted",['d0f7c236538005bc3056b7daed2401d8'],98773a34c9bb474d8a789ea08f57250e,486,4,1,5
.ENV,PYTHON -M GRAPHRAG.INDEX,1.0,The python -m graphrag.index command creates the .env file when the --init option is used. This file is necessary for storing environment variables referenced in the settings.yaml file.,['12294feb07a1d202b27241eaaf64718b'],ae260498423e4d55aa413423cd0eb20b,487,6,3,9
.ENV,CONFIG.JSON,1.0,".env is used alongside config.json for environment variable token replacements, allowing for dynamic configuration settings in GraphRAG.",['32e96c66a531ecd0a8edc7414aec0803'],4aeecb9d885743ca9373337a43957dd8,488,6,4,10
.ENV,CONFIG.YML,1.0,".env is used alongside config.yml for environment variable token replacements, allowing for dynamic configuration settings in GraphRAG.",['32e96c66a531ecd0a8edc7414aec0803'],1121b50f7858427fa679d81861238825,489,6,1,7
PROMPTS/,PYTHON -M GRAPHRAG.INDEX,1.0,The python -m graphrag.index command creates the prompts/ directory when the --init option is used. This directory contains default prompts used by GraphRAG and can be modified or new ones generated through the Auto Prompt Tuning command.,['12294feb07a1d202b27241eaaf64718b'],6e3c8aa3abab475bb0148faa9112f0bf,490,4,3,7
PROMPTS/,PROMPT TUNING COMMAND,1.0,"The prompts/ directory contains default prompts that can be modified or adapted using the Prompt Tuning command, enhancing the performance of GraphRAG for specific data sets.",['32e96c66a531ecd0a8edc7414aec0803'],948a00e8ee1246cc90c47b292d03ddff,491,4,2,6
CONFIG.JSON,API KEY,1.0,"The API Key is a part of the Config.json file, specifically located within the llm section. It is a critical configuration property for accessing the LLM service.",['f135654a3c057c66b9e5f97a960d302f'],45c42e619f5e488f914608780dcf0579,492,4,1,5
CONFIG.JSON,INPUT CONFIGURATION,1.0,The Input Configuration is a section within the Config.json file that defines how input data should be processed. It includes various fields that are necessary for configuring the input handling process.,['f135654a3c057c66b9e5f97a960d302f'],2b3bea0d9ede41f193828526bcb8e02c,493,4,1,5
CONFIG.JSON,LLM CONFIGURATION,1.0,The LLM Configuration is a section within the Config.json file that specifies settings for the LLM (Language Model) service. It includes the API Key and other parameters that are essential for the operation of the LLM service.,['f135654a3c057c66b9e5f97a960d302f'],6b2586cc1f8e4dc8af64913af63d9837,494,4,1,5
API_KEY,TYPE,1.0,"The api_key and type are related because the api_key is required for authentication when using the specified type of LLM (Language Model) service, such as OpenAI or Azure OpenAI",['647be47c939b4d72f1c0b29a2e0d2cb2'],7983bfa8d173414685272b3844d6612e,495,1,2,3
INPUT,WORKFLOW2,1.0,"The input data for workflow2 is specified as a file type, with details such as base directory and file pattern, which are necessary for the process to execute",['76d9dcb9a27c2caea1f46bb5050851c6'],09294e8220a445e288ea8841f234a440,496,7,5,12
INPUT,FILE_TYPE,1.0,The input property is related to the file_type as the file_type specifies the type of file that the input property is configured to read,['3900b87693f02c43b4294e38647eb7cd'],d4e043cf972c4d129b6b855f1731caae,497,7,1,8
INPUT,BASE_DIR,1.0,The input property is related to the base_dir as the base_dir specifies the directory from which the input property reads the files,['3900b87693f02c43b4294e38647eb7cd'],e0d63137270c426dbbfe7fcf78c474de,498,7,2,9
INPUT,FILE_PATTERN,1.0,The input property is related to the file_pattern as the file_pattern is used by the input property to identify and select the files to be read,['3900b87693f02c43b4294e38647eb7cd'],c50bca18bc454a98b935df012b7fd6f9,499,7,1,8
INPUT,SOURCE_COLUMN,1.0,The input property is related to the source_column as the source_column is a part of the input configuration that specifies which column contains the source or author of the data,['3900b87693f02c43b4294e38647eb7cd'],434b133c64bd46219e67c6eb296ad0ff,500,7,1,8
INPUT,TEXT_COLUMN,1.0,The input property is related to the text_column as the text_column is a part of the input configuration that specifies which column contains the text of the data,['3900b87693f02c43b4294e38647eb7cd'],cb895bf7e7c147e6b5d923b6c8f67d63,501,7,1,8
INPUT,POST PROCESS,1.0,The Input is related to the Post Process as the post-process steps are applied to the input data after it is read from the CSV file. The relationship is established through the 'post_process' section in the input that specifies the filtering step based on the 'title' column with the value 'My document',['6839baed839d7a5e837af1da93e462e5'],87776e869a01402499a317cb9cf09453,502,7,2,9
TYPE,FIELDS,1.0,"The Fields include the Type property, which specifies the type of storage to use",['abac77a5673e907cf8d65161c2612784'],d1e5359d2e344260bf1b83823df839b7,503,2,8,10
CONNECTION_STRING,CONTAINER_NAME,1.0,"The connection_string and container_name are related because the connection_string provides the necessary details to access the Azure Blob storage, while the container_name specifies the exact container within that storage where data is stored",['647be47c939b4d72f1c0b29a2e0d2cb2'],0522f6580b824bc39792b695fc8be66b,504,1,1,2
BASE_DIR,STORAGE_ACCOUNT_BLOB_URL,1.0,"The base_dir and storage_account_blob_url are related because the base_dir specifies the directory from which to read input data, and the storage_account_blob_url provides the direct access point to the Azure storage account blob where the data is located",['647be47c939b4d72f1c0b29a2e0d2cb2'],580fd6d19460460fa40613f66b3ee200,505,2,1,3
PROXY,COGNITIVE_SERVICES_ENDPOINT,1.0,"The proxy and cognitive_services_endpoint are related because the proxy can be used to route requests to the cognitive_services_endpoint, which provides additional AI services",['647be47c939b4d72f1c0b29a2e0d2cb2'],84f4684a7a5241c18bb087ccb00550d3,506,1,1,2
MODEL_SUPPORTS_JSON,URL ENDPOINT,1.0,The model_supports_json is related to the url endpoint as it indicates whether the model at the specified endpoint supports JSON-mode output. This affects how requests are formatted and how responses are interpreted.,['3c66b7e86b3675fce14fe0047ae731aa'],9607ba4a796f46be8d4f79bc7065d60b,507,2,2,4
TOKENS_PER_MINUTE,REQUESTS_PER_MINUTE,2.0,"The entities ""TOKENS_PER_MINUTE"" and ""REQUESTS_PER_MINUTE"" are intricately related in the context of managing the LLM (Language Model) service. These parameters act in concert to set throttle limits on the service, ensuring a controlled rate of consumption and processing. Specifically, ""TOKENS_PER_MINUTE"" governs the number of tokens that can be processed by the service, while ""REQUESTS_PER_MINUTE"" regulates the number of requests that can be made. Together, they ensure that the service can handle requests efficiently without being overwhelmed, maintaining optimal performance and resource allocation.",['3c66b7e86b3675fce14fe0047ae731aa' '647be47c939b4d72f1c0b29a2e0d2cb2'],236dd7dce9ee4cf5918fddd44b4863e5,508,1,2,3
REQUESTS_PER_MINUTE,SLEEP_ON_RATE_LIMIT_RECOMMENDATION,1.0,The sleep_on_rate_limit_recommendation is related to the requests_per_minute as it controls the behavior when the rate limit set by requests_per_minute is reached. It determines whether the system should sleep according to recommendations when the rate limit is exceeded.,['3c66b7e86b3675fce14fe0047ae731aa'],9e92fed814a64d9d88bfab9a227859d3,509,2,1,3
MAX_RETRIES,MAX_RETRY_WAIT,2.0,"The entities MAX_RETRIES and MAX_RETRY_WAIT are integral components of the retry mechanism for handling failed requests to the LLM (Language Model) service. MAX_RETRIES sets the upper limit on the number of times a failed request can be retried, ensuring that the system does not attempt to resend requests indefinitely. Complementing this, MAX_RETRY_WAIT specifies the maximum backoff time before each retry, providing a crucial parameter for managing the frequency and timing of retry attempts. Together, these two entities play a pivotal role in optimizing the efficiency and reliability of the communication between the system and the LLM service.",['3c66b7e86b3675fce14fe0047ae731aa' '647be47c939b4d72f1c0b29a2e0d2cb2'],7dccecb29d3a419093b279b22e207539,510,2,1,3
MAX_RETRIES,CONCURRENT_REQUESTS,1.0,"The concurrent_requests is related to the max_retries as they both manage the handling of requests. The concurrent_requests specifies the number of requests that can be open at once, while the max_retries determines how many times a failed request should be retried.",['3c66b7e86b3675fce14fe0047ae731aa'],89857eb61e63461cbad7c5014f5098f9,511,2,1,3
TEMPERATURE,TOP_P,1.0,"The temperature is related to the top_p as they both influence the generation of completions. The temperature affects the randomness of the output, while the top_p affects the diversity of the output by controlling the selection of likely completions.",['3c66b7e86b3675fce14fe0047ae731aa'],7b2e7a0d910c4988a7b64489f4159a65,512,2,1,3
TEMPERATURE,N,1.0,"The n is related to the temperature as they both determine the output of the model. The n specifies the number of completions to generate, while the temperature influences the randomness of those completions.",['3c66b7e86b3675fce14fe0047ae731aa'],38630cf0996f4cff8d32b2dbdaa5ba85,513,2,1,3
STAGGER,NUM_THREADS,1.0,"The stagger is related to the num_threads as they both influence the parallelization of processing. The stagger specifies the threading stagger value, while the num_threads determines the number of threads used for processing.",['3c66b7e86b3675fce14fe0047ae731aa'],bd0fb68ac7014b91a314c93ec55897f5,514,1,1,2
ASYNC_MODE,SUMMARIZE_DESCRIPTIONS,1.0,"The async_mode setting is used in the summarize_descriptions process, indicating how the summarization tasks are handled asynchronously",['9cbd4e21339eeed5e22a638e52a094cb'],f24dcb3cd6d644f8af2b6c47983e280b,515,5,6,11
ASYNC_MODE,CLAIM_EXTRACTION,1.0,"The async_mode setting is used in the claim_extraction process, indicating how the claim extraction tasks are handled asynchronously",['9cbd4e21339eeed5e22a638e52a094cb'],b1cad695afbc4ec3bbcd46ea34bd26ca,516,5,5,10
ASYNC_MODE,COMMUNITY_REPORTS,1.0,"The async_mode setting is used in the community_reports process, indicating how the report generation tasks are handled asynchronously",['9cbd4e21339eeed5e22a638e52a094cb'],72f7974758d74e5d89ddb64ad739abb8,517,5,6,11
ASYNC_MODE,GRAPHRAG_MAX_CLUSTER_SIZE,1.0,ASYNC_MODE and GRAPHRAG_MAX_CLUSTER_SIZE are related as they both are configuration properties that can affect the performance and behavior of the system,['1b24101de07b1c195448240237b84b37'],e6ee83249adf4e14b98d1676b1c6b05f,518,5,2,7
BATCH_SIZE,BATCH_MAX_TOKENS,1.0,"batch_size and batch_max_tokens are related because they both define parameters for batch processing, with batch_size controlling the number of items and batch_max_tokens controlling the token limit, which together influence the efficiency and resource usage of the system.",['d27237468a1b9e89110eeeca8080f63c'],f805fd9fe42947a38b92a3db6e8cc986,519,1,1,2
TARGET,STRATEGY,1.0,"target and strategy are related because the strategy for text-embedding can be fully overridden, which includes how the target set of embeddings is emitted, affecting the output and customization of the text-embedding process.",['d27237468a1b9e89110eeeca8080f63c'],e8b956218d5c4e5d9d390abcf527a514,520,1,5,6
STRATEGY,SUMMARIZE_DESCRIPTIONS,1.0,"The strategy setting is used in the summarize_descriptions process, allowing for the customization of the summarization algorithm",['9cbd4e21339eeed5e22a638e52a094cb'],9525aa223d774e62ad856c2201cfab1b,521,5,6,11
STRATEGY,CLAIM_EXTRACTION,1.0,"The strategy setting is used in the claim_extraction process, allowing for the customization of the claim extraction algorithm",['9cbd4e21339eeed5e22a638e52a094cb'],1087596b06d1400a8f863d0ac1af64a4,522,5,5,10
STRATEGY,COMMUNITY_REPORTS,1.0,"The strategy setting is used in the community_reports process, allowing for the customization of the report generation algorithm",['9cbd4e21339eeed5e22a638e52a094cb'],39058965295643c8a7738350cc18ceac,523,5,6,11
SIZE,OVERLAP,1.0,"size and overlap are related because they both influence the chunking process, with size defining the maximum chunk size and overlap specifying the overlap between chunks, which together impact the context preservation and processing efficiency of text segments.",['d27237468a1b9e89110eeeca8080f63c'],9a8a2e5e3f2645619a0403532d935afe,524,1,1,2
PARALLELIZATION,SUMMARIZE_DESCRIPTIONS,1.0,"The parallelization setting is used in the summarize_descriptions process, defining how tasks are processed in parallel",['9cbd4e21339eeed5e22a638e52a094cb'],f0c21c67baac47f097f74f5055b89877,525,5,6,11
PARALLELIZATION,CLAIM_EXTRACTION,1.0,"The parallelization setting is used in the claim_extraction process, defining how tasks are processed in parallel",['9cbd4e21339eeed5e22a638e52a094cb'],323a4c7407ac401db79a6023c3a5a17d,526,5,5,10
PARALLELIZATION,COMMUNITY_REPORTS,1.0,"The parallelization setting is used in the community_reports process, defining how tasks are processed in parallel",['9cbd4e21339eeed5e22a638e52a094cb'],686bc2bd59644e398dde88ffd37bf49b,527,5,6,11
CACHE,STORAGE,2.0,"CACHE and STORAGE are intricately related within the context of data management systems. CACHE primarily focuses on temporary storage solutions designed for quick access, acting as a caching strategy in the pipeline. This role is crucial for enhancing system performance by minimizing latency and improving data retrieval speeds. On the other hand, STORAGE is concerned with long-term data management, concentrating on the output strategy. It ensures the reliability and integrity of data over extended periods, playing a pivotal role in resource management and system efficiency. Both entities are essential components of data management systems, working in tandem to optimize performance, resource allocation, and data reliability.",['d27237468a1b9e89110eeeca8080f63c' 'e01c546120a27319dcbdf7a6b89bab26'],e368f8e9c9864acc880fdb5113631f3f,528,1,4,5
STORAGE,STORAGE ACCOUNT BLOB URL,1.0,The Storage section includes the Storage Account Blob URL as a configuration property for blob storage type,['abac77a5673e907cf8d65161c2612784'],05063c19ddb847a89ae1746588464288,529,4,3,7
STORAGE,FIELDS,1.0,"The Storage section contains the Fields, which are specific configuration options for storage settings",['abac77a5673e907cf8d65161c2612784'],019b34e800414f7b87f38a14adf2eb67,530,4,8,12
STORAGE,ROOT_DIR,1.0,"root_dir is related to the storage configuration as it specifies the base directory for storing data, which is a critical component of the storage strategy",['e01c546120a27319dcbdf7a6b89bab26'],1064a663ca4742a78e743128546f6d87,531,4,2,6
REPORTING,STORAGE ACCOUNT BLOB URL,1.0,The Reporting section includes the Storage Account Blob URL as a configuration property for blob reporting type,['abac77a5673e907cf8d65161c2612784'],9a5e0a4ae34f46b39a5a028cbc135264,532,2,3,5
REPORTING,FIELDS,1.0,"The Reporting section contains the Fields, which are specific configuration options for reporting settings",['abac77a5673e907cf8d65161c2612784'],5a224002ecbc4725abeb5a424aaca6a6,533,2,8,10
FIELDS,CONNECTION STRING,1.0,"The Fields include the Connection String property, which is used for blob storage type",['abac77a5673e907cf8d65161c2612784'],8826a17bbda34012b3ea84d58ae531eb,534,8,2,10
FIELDS,CONTAINER NAME,1.0,"The Fields include the Container Name property, which is used for blob storage type",['abac77a5673e907cf8d65161c2612784'],bab69d76defb402da2a2a358739f1497,535,8,2,10
FIELDS,BASE DIR,1.0,"The Fields include the Base Dir property, which specifies the base directory for writing reports",['abac77a5673e907cf8d65161c2612784'],ea465e5cd92247829f52ff0c8591d1bb,536,8,1,9
FIELDS,SUMMARIZE DESCRIPTIONS,1.0,"The Summarize Descriptions section contains the Fields, which are specific configuration options for summarizing descriptions settings",['abac77a5673e907cf8d65161c2612784'],2dbac25b512c4f21965169a95a910a94,537,8,1,9
CONNECTION STRING,REPORTING TYPE,1.0,"The Reporting Type property is related to the Connection String property, as the connection string is only relevant when the reporting type is set to blob",['a3e5bacdf64bcaf080a04c7dd8218484'],97958ed004f645b1b331fa0e66faa313,538,2,3,5
CONTAINER NAME,REPORTING TYPE,1.0,"The Reporting Type property is related to the Container Name property, as the container name is only relevant when the reporting type is set to blob",['a3e5bacdf64bcaf080a04c7dd8218484'],48129b4ee99f4e30843fd4395d4815c0,539,2,3,5
PROMPT STR,SUMMARIZE_DESCRIPTIONS,1.0,"The prompt str setting is used in the summarize_descriptions process, specifying the prompt file to guide the summarization",['9cbd4e21339eeed5e22a638e52a094cb'],6de4c00e48b3480883e696e24df9fda4,540,3,6,9
PROMPT STR,CLAIM_EXTRACTION,1.0,"The prompt str setting is used in the claim_extraction process, specifying the prompt file to guide the claim extraction",['9cbd4e21339eeed5e22a638e52a094cb'],4b3d236101de4904ab348e3e3b11b4be,541,3,5,8
PROMPT STR,COMMUNITY_REPORTS,1.0,"The prompt str setting is used in the community_reports process, specifying the prompt file to guide the report generation",['9cbd4e21339eeed5e22a638e52a094cb'],5be2ce9957ba404f939b6c8175015619,542,3,6,9
SUMMARIZE_DESCRIPTIONS,MAX_LENGTH,1.0,"The max_length setting is used in the summarize_descriptions process, controlling the length of the generated summaries",['9cbd4e21339eeed5e22a638e52a094cb'],fe77344850214c1cac923094de81098c,543,6,1,7
COMMUNITY_REPORTS,STRATEGY DICT,1.0,"The community_reports section can be fully customized by the strategy dict, allowing for the override of default settings and strategies for community reports",['53f1b5ad1d2f4ee5dfb53a8f1ff3ec14'],798f739abfc14a13bf3911d0a9cfb63b,544,6,4,10
STRATEGY DICT,CLUSTER_GRAPH,1.0,"The cluster_graph section can be fully customized by the strategy dict, allowing for the override of default settings and strategies for cluster graphs",['53f1b5ad1d2f4ee5dfb53a8f1ff3ec14'],3105de8188fd41d88d0dbf0a5d48e443,545,4,1,5
STRATEGY DICT,EMBED_GRAPH,1.0,"The embed_graph section can be fully customized by the strategy dict, allowing for the override of default settings and strategies for graph embeddings",['53f1b5ad1d2f4ee5dfb53a8f1ff3ec14'],8108dde0e62a48008a270138a690a0b9,546,4,1,5
STRATEGY DICT,NODE2VEC RANDOM SEED,1.0,The node2vec random seed is related to the strategy dict as it can be a parameter within the strategy dict that influences the node2vec algorithm's behavior and results,['b70cb2eda62c6afad9e8d22daafe61cc'],d07207b853c14504a44eea1d4778f902,547,4,1,5
ENABLED BOOL,UMAP,1.0,The UMAP is related to the enabled bool as the enabled bool determines whether UMAP layouts are enabled or disabled in the system,['b70cb2eda62c6afad9e8d22daafe61cc'],406822a1a01a4140baf9bbf1d479f07e,548,1,1,2
SNAPSHOTS,GRAPHML BOOL,1.0,The snapshots are related to the graphml bool as the graphml bool is a sub-property of snapshots that controls the emission of graphml snapshots,['b70cb2eda62c6afad9e8d22daafe61cc'],fe47ba3762ae4feda39904d59cbb4160,549,3,1,4
SNAPSHOTS,RAW_ENTITIES BOOL,1.0,The snapshots are related to the raw_entities bool as the raw_entities bool is a sub-property of snapshots that determines if raw entity snapshots are emitted,['b70cb2eda62c6afad9e8d22daafe61cc'],53032c2afcb5474a88446ad7c5506980,550,3,1,4
SNAPSHOTS,TOP_LEVEL_NODES BOOL,1.0,The snapshots are related to the top_level_nodes bool as the top_level_nodes bool is a sub-property of snapshots that specifies whether top-level-node snapshots are emitted,['b70cb2eda62c6afad9e8d22daafe61cc'],5c66a88612a245cb91fbba9c094f12fc,551,3,1,4
EXTENDS,ROOT_DIR,1.0,"extends can influence the root_dir configuration by inheriting settings from base configurations, which may include the root directory path for the pipeline",['e01c546120a27319dcbdf7a6b89bab26'],b4c54fb7ce0b4b77afd5fbe5a8a2527f,552,1,2,3
RUN.PY,PYTHONPATH,1.0,run.py requires the PYTHONPATH environment variable to be set to the project's root directory in order to find and import the necessary modules and scripts when executing the script,['e01c546120a27319dcbdf7a6b89bab26'],c8b60cdb74104667b5d2b4b70d74d039,553,2,1,3
RUN.PY,POETRY SHELL,1.0,"poetry shell is used to activate the virtual environment with the required dependencies before running run.py, ensuring that the correct environment is set up for the execution of the script",['e01c546120a27319dcbdf7a6b89bab26'],333e294d7cc34df4abc47ad9ced3d186,554,2,1,3
REPORTING TYPE,BASE DIRECTORY,1.0,"The Reporting Type property is related to the Base Directory property, as the base directory is only relevant when the reporting type is set to file",['a3e5bacdf64bcaf080a04c7dd8218484'],15e66e10d12f4520abca20985d2cb39c,555,3,1,4
WORKFLOW NAME,STEPS,1.0,"The Workflow Name property is related to the Steps property, as steps are part of a specific workflow and can establish dependencies on other workflows through the input property",['a3e5bacdf64bcaf080a04c7dd8218484'],2a271d9b5d7b46fea4046d5590eed1d7,556,2,1,3
INPUT TYPE,FILE TYPE,1.0,"The Input Type property is related to the File Type property, as the file type is only relevant when the input type is set to file",['a3e5bacdf64bcaf080a04c7dd8218484'],99e372089bed4a0394af57175679f8e4,557,1,1,2
WORKFLOW2,WORKFLOW1,1.0,"workflow2 has a dependency on workflow1, as indicated in the derive step's input source",['76d9dcb9a27c2caea1f46bb5050851c6'],62afe93767684ea38f861d20fb05ff71,558,5,1,6
WORKFLOW2,DERIVE,1.0,"The derive step is a part of the workflow2 process, used to process data from col1 and col2 with a dependency on workflow1",['76d9dcb9a27c2caea1f46bb5050851c6'],8fc1fbff7e6c459c93ce2c2f5a62226e,559,5,1,6
TIMESTAMP_COLUMN,TIMESTAMP_FORMAT,1.0,The timestamp_column is related to the timestamp_format as the timestamp_format specifies how the timestamps in the timestamp_column are structured and should be interpreted,['3900b87693f02c43b4294e38647eb7cd'],04b3ae04020349a9bc568f26d17eab14,560,1,1,2
AUTHOR,MESSAGE,1.0,The Author is related to the Message as the author is the creator or originator of the message. The relationship is established through the 'author' column in the CSV file that links the author to the message,['6839baed839d7a5e837af1da93e462e5'],bbc4d367c60f41ad8a279c12e5cc7da6,561,1,2,3
MESSAGE,DATE,1.0,The Message is related to the Date as the date indicates when the message was created or recorded. The relationship is established through the 'date(yyyyMMddHHmmss)' column in the CSV file that provides the timestamp for the message,['6839baed839d7a5e837af1da93e462e5'],9a1aff251eda416ea6270e6158e663fc,562,2,1,3
POST PROCESS,FILE FILTER,1.0,"The File Filter is related to the Post Process as the filtered files are then processed by the post processing steps, which can include further filtering based on specific columns and values",['765d8a78606fe81a03a0da4f7ff231fa'],7a9e50846c274338ab09e7313b540edb,563,2,2,4
CSV FILE PATTERN,FILE FILTER,1.0,The CSV File Pattern is related to the File Filter as the filter uses the named groups from the pattern to apply additional filtering criteria to the files,['765d8a78606fe81a03a0da4f7ff231fa'],b268cc3ef860434ba663dd46af633cc5,564,1,2,3
GRAPHRAG_API_BASE,GRAPHRAG_API_VERSION,1.0,GRAPHRAG_API_BASE and GRAPHRAG_API_VERSION are related because the API base URL and the API version together determine the endpoint for making API requests. The API version is crucial for ensuring compatibility with the API base. The strength of this relationship is high because both settings are required for successful API interaction.,['3da10b454f926a257b9fdf5d2487c0a5'],1c9f67904a4c4fcc8cdac6a605900248,565,2,3,5
GRAPHRAG_INPUT_TYPE,GRAPHRAG_INPUT_FILE_TYPE,1.0,"GRAPHRAG_INPUT_TYPE and GRAPHRAG_INPUT_FILE_TYPE are related because GRAPHRAG_INPUT_TYPE specifies the type of input data, and GRAPHRAG_INPUT_FILE_TYPE specifies the type of files to be processed. When GRAPHRAG_INPUT_TYPE is set to ""file"", GRAPHRAG_INPUT_FILE_TYPE becomes relevant as it determines the format of the input files that the system will handle.",['8ac79ce92be1254dfda9a10eb54ab703'],e00c403d1dc84ba6a37ee193596e320f,566,4,1,5
GRAPHRAG_INPUT_TYPE,GRAPHRAG_INPUT_FILE_PATTERN,1.0,"GRAPHRAG_INPUT_TYPE and GRAPHRAG_INPUT_FILE_PATTERN are related because GRAPHRAG_INPUT_TYPE specifies the type of input data, and GRAPHRAG_INPUT_FILE_PATTERN specifies the pattern for matching input files. When GRAPHRAG_INPUT_TYPE is set to ""file"", GRAPHRAG_INPUT_FILE_PATTERN becomes relevant as it determines which files will be selected for processing based on their names.",['8ac79ce92be1254dfda9a10eb54ab703'],3f2e726c3b624fe7bf11de9be2c0457e,567,4,1,5
