id,name,type,description,human_readable_id,graph_embedding,text_unit_ids,description_embedding
5197a3fb02ef4677abd1900aa87e4efa,GRAPHRAG_SNAPSHOT_TOP_LEVEL_NODES,"CONFIGURATION, SETTING","GRAPHRAG_SNAPSHOT_TOP_LEVEL_NODES is a configuration setting that specifies whether to take a snapshot of top-level nodes. It is currently set to False, indicating that no snapshot of top-level nodes will be taken.>",624,,['79d4b8574baf3734b60b969b66326b2e'],"[ 0.02709848 -0.02820984  0.01467594 ...  0.00845564  0.0193127
  0.02763723]"
887f444240bb474da23cdfb6abf7a998,GRAPHRAG_ASYNC_MODE,"CONFIGURATION, SETTING","GRAPHRAG_ASYNC_MODE is a configuration setting that specifies the asynchronous mode to be used. It is currently set to 'asyncio', indicating that asyncio will be used for asynchronous operations.>",625,,['79d4b8574baf3734b60b969b66326b2e'],"[-0.00734196  0.01695663 -0.03546255 ... -0.01154351 -0.00198521
  0.02362515]"
5d29053f2ce74442aa1855b327ef3bb7,GRAPHRAG_ENCODING_MODEL,"CONFIGURATION, SETTING","GRAPHRAG_ENCODING_MODEL is a configuration property within the domain of Social Network Analysis and Motor Control and Drive Systems, specifically designed to specify the encoding model for graph representation. Currently, it is set to 'cl100k_base', a particular model that will be utilized for encoding purposes. This setting ensures that the structure and dynamics of specialized professional networks can be accurately captured, facilitating the identification of collaboration opportunities and knowledge gaps in the field. The use of 'cl100k_base' as the encoding model under GRAPHRAG_ENCODING_MODEL highlights a preference for a specific level of detail and complexity in graph representation, which is crucial for understanding the intricate relationships within the Motor Control and Drive Systems community.",626,,['1b24101de07b1c195448240237b84b37' '79d4b8574baf3734b60b969b66326b2e'],"[ 0.0249248  -0.00458859  0.02400686 ... -0.01006726 -0.03070423
  0.00924042]"
7e40cd12839a4577a95e33d785147a31,GRAPHRAG_MAX_CLUSTER_SIZE,"CONFIGURATION, SETTING","GRAPHRAG_MAX_CLUSTER_SIZE is a configuration property within the system, specifically set to 10. This setting dictates the maximum size of a cluster in the graph representation, ensuring that no cluster exceeds 10 elements. This limitation is crucial for managing the complexity and scale of clusters within the graph, maintaining an optimal structure for analysis and processing.",627,,['1b24101de07b1c195448240237b84b37' '79d4b8574baf3734b60b969b66326b2e'],"[ 0.02945831  0.01303008  0.02635542 ... -0.01796336  0.01141604
 -0.00935648]"
8fe58de8a04f4f8f807c77fb41829a3a,GRAPHRAG_ENTITY_RESOLUTION_ENABLED,"CONFIGURATION, SETTING","GRAPHRAG_ENTITY_RESOLUTION_ENABLED is a configuration property within the system, currently set to False. This setting indicates that entity resolution is disabled in the graph representation, meaning that the system is not actively resolving or merging entities that may represent the same underlying object or concept. With entity resolution disabled, the graph may contain duplicate nodes or edges that could potentially be merged if this feature were enabled. This configuration setting is crucial for controlling the complexity and accuracy of the graph representation in the context of social network analysis or other graph-based data processing tasks.",628,,['1b24101de07b1c195448240237b84b37' '79d4b8574baf3734b60b969b66326b2e'],"[-0.00886316  0.01394794 -0.0163972  ...  0.00388545 -0.00659697
  0.01772695]"
a9f50861273c4bb697d868a9d049d392,GRAPHRAG_SKIP_WORKFLOWS,"CONFIGURATION, SETTING","GRAPHRAG_SKIP_WORKFLOWS is a configuration property within the system, currently set to None. This setting indicates that no workflows are being skipped in the graph representation, as no specific workflows have been defined to be excluded from the processing. This configuration allows for the control and customization of which workflows are considered in the graph generation process, ensuring comprehensive and tailored graph representations based on the needs of the user or system requirements.",629,,['1b24101de07b1c195448240237b84b37' '79d4b8574baf3734b60b969b66326b2e'],"[ 0.00719411  0.02199857 -0.02334806 ... -0.01744858 -0.00565442
  0.02825605]"
be4820f29fd942b282049fa49697b4ed,GRAPHRAG_UMAP_ENABLED,"CONFIGURATION, SETTING","GRAPHRAG_UMAP_ENABLED is a configuration property within the system, currently set to False. This setting indicates that UMAP (Uniform Manifold Approximation and Projection), a dimension reduction technique used for visualizing high-dimensional data, is disabled in the graph representation. As a result, alternative methods might be employed for data visualization and analysis in the context of Motor Control and Drive Systems domain, potentially impacting the way complex relationships and network structures are understood and interpreted.",630,,['1b24101de07b1c195448240237b84b37' '79d4b8574baf3734b60b969b66326b2e'],"[-0.00427016  0.01518254 -0.02242108 ... -0.03115808 -0.0078326
 -0.02753995]"
6deaefe707f84b3dbda979dea0d095ac,DOCUMENT,"DOCUMENT, DATA","A Document, in the context of the text processing pipeline, serves as the primary container for information, typically representing individual rows in a CSV or standalone .txt files. These documents are crucial as they form the basis for further analysis and processing. They have a versatile relationship with TextUnits, which are smaller, analyzable segments of text. In a standard scenario, a one-to-many relationship exists, where a single Document can be broken down into multiple TextUnits. However, the relationship can also be many-to-many in specific instances, such as when analyzing short documents like Tweets or chat logs, where information from multiple documents might be combined to create a single, more comprehensive TextUnit for analysis. This flexibility in relationship structure allows for a nuanced and detailed examination of text data, catering to various types of documents and analytical needs.",631,,['81f57cf867ea246ad9a6e794ed613375' '85e50a4d70697a2c4420e7a9fc82f22d'],"[ 0.02020228 -0.02392722  0.02224657 ...  0.02847662  0.02571783
  0.01601718]"
d053ea9432a24fb192e8d6aa993b0caa,TEXTUNIT,"TEXT, DATA","A TextUnit represents a segment of text that serves as the fundamental unit for analysis and processing within the pipeline. These chunks, which can be configured in terms of size, overlap, and adherence to data boundaries, are derived from Documents. A common configuration involves setting the CHUNK_BY_COLUMNS parameter to 'id', establishing a 1-to-many relationship between documents and TextUnits, as opposed to a many-to-many relationship. TextUnits are processed individually for various tasks, including graph extraction, entity and relationship extraction, and other analytical operations. Each TextUnit undergoes text-embedding before being passed to the subsequent phase of the pipeline for deeper analysis. This approach ensures that the text is broken down into manageable pieces, facilitating more detailed and efficient processing.",632,,"['10d01d36390b307a63fd5bc97d8682c0' '81f57cf867ea246ad9a6e794ed613375'
 '85e50a4d70697a2c4420e7a9fc82f22d']","[ 0.01970447 -0.02511847  0.01423965 ...  0.00297179  0.01792682
  0.01988439]"
a3e683d294ed42a28d60d09a36cbeb54,ENTITY,"ENTITY, DATA","ENTITY is a significant concept, object, or subject extracted from a text unit during the Graph Extraction phase. These entities represent people, places, events, or other relevant subjects within the text and are characterized by a name, type, and description. They are information elements that hold substantial meaning and are crucial for understanding the structure and dynamics of the text. ENTITY serves as a representation of the significant aspects of the text, enabling a deeper analysis and comprehension of the content.",633,,['81f57cf867ea246ad9a6e794ed613375' '85e50a4d70697a2c4420e7a9fc82f22d'],"[ 0.03209184 -0.00229262 -0.00997919 ...  0.01215595  0.00664604
  0.03115717]"
39887ca8567141d5b857b87a2bca4086,RELATIONSHIP,"RELATIONSHIP, DATA","In the context of Social Network Analysis, a Relationship is a significant connection that exists between two entities. These relationships are meticulously generated from the covariates, reflecting the underlying variables that influence the nature of the connections. They serve as the links that bind entities together, representing the interactions and associations that are present within the network. Relationships are a crucial component extracted during the Graph Extraction phase, playing a pivotal role in shaping the structure of the graph that is being constructed from the analyzed text. This process ensures that the graph accurately reflects the complex dynamics and relationships within the Motor Control and Drive Systems domain, enabling a deeper understanding of the network's structure and facilitating the identification of collaboration opportunities and knowledge gaps.",634,,['81f57cf867ea246ad9a6e794ed613375' '85e50a4d70697a2c4420e7a9fc82f22d'],"[ 0.01848399  0.0306885  -0.0174986  ...  0.00295359 -0.00236384
  0.03213461]"
8df8563ab0394ee9a91b89dea7d59404,COVARIATE,"PROPERTY, DATA","Covariate, a key component in the analysis of textual data, specifically within the realm of claim information, is described as a type of extracted data that encapsulates statements about various entities. These entities might be associated with specific timeframes, adding a temporal dimension to the information. Covariates serve a crucial role in furnishing context and additional details about the entities mentioned in the text, thereby enriching the understanding of the relationships and dynamics within the data. This information is pivotal for anyone seeking to analyze or interpret claim-related documents, as it helps in identifying the nuances and specifics tied to the entities in question.",635,,['493f38f41b89e767fc23d84e1fa5ba20' '85e50a4d70697a2c4420e7a9fc82f22d'],"[ 0.03303963 -0.02327665  0.01374615 ... -0.01333308 -0.00021808
  0.00112448]"
12398f70065143839d812fd42ac4b2e7,COMMUNITY REPORT,"REPORT, DATA","The ""Community Report"" is a comprehensive document that emerges following the creation of entities within the Motor Control and Drive Systems domain. This report is generated through a sophisticated process of hierarchical community detection, which meticulously analyzes and categorizes the entities based on their relationships and influence within the community. Each ""Community Report"" offers detailed insights and summaries tailored to every community within the hierarchical structure, providing a deep understanding of the dynamics, collaboration opportunities, and knowledge gaps present in the specialized professional network. This enables stakeholders to identify key influencers, potential collaborators, and areas for further exploration, enhancing the overall connectivity and productivity within the Motor Control and Drive Systems domain.",636,,['493f38f41b89e767fc23d84e1fa5ba20' '85e50a4d70697a2c4420e7a9fc82f22d'],"[-0.00066703  0.03386802 -0.02968431 ... -0.00536231 -0.0051169
 -0.01125374]"
74d43d20f251441baf8e3db64fedca43,DEFAULT CONFIGURATION WORKFLOW,"PROCESS, WORKFLOW","The Default Configuration Workflow is a series of steps that transform text documents into the GraphRAG Knowledge Model. It includes major phases such as Network Visualization, Document Processing, Community Summarization, Graph Augmentation, Graph Extraction, and Compose TextUnits.",637,,['493f38f41b89e767fc23d84e1fa5ba20'],"[-0.0026826   0.00699552 -0.00231653 ... -0.03322248 -0.00542645
  0.03417054]"
1b7a22f76f7741e8b140bdc3d8856d76,NETWORK VISUALIZATION,"PHASE, PROCESS",Network Visualization is a phase in the workflow where the network of entities and their relationships are visualized in a graph format.,638,,['493f38f41b89e767fc23d84e1fa5ba20'],"[ 0.01832123  0.01678598 -0.02183779 ... -0.00874021  0.0213539
  0.03940259]"
b823ba1bfe944fa9887edd8faf8a5f17,DOCUMENT PROCESSING,"PHASE, PROCESS","Document Processing is a critical phase in the workflow dedicated to transforming and analyzing documents to fit into the GraphRAG Knowledge Model. This phase is responsible for creating the Documents table for the knowledge model through a series of steps. These steps include augmenting documents to enrich their content, linking them to TextUnits for detailed analysis, and calculating the average embeddings to represent the documents numerically. This comprehensive process ensures that documents are thoroughly processed and prepared for further analysis within the GraphRAG Knowledge Model.",639,,"['3e292d936b7efa377ba9530456cfd888' '493f38f41b89e767fc23d84e1fa5ba20'
 '827fd80da359cf05b091c24e465dd05d']","[ 0.02910774 -0.02252546 -0.00324332 ... -0.04036996 -0.03322043
  0.06267905]"
d0bfb473fdc64643954cdb4675e2f389,COMMUNITY SUMMARIZATION,"PHASE, PROCESS","Community Summarization is a comprehensive process that plays a crucial role in understanding the structure and dynamics of specialized professional networks, such as those found in the Motor Control and Drive Systems domain. This process involves the generation and summarization of community reports, embedding communities, and emitting community tables, all of which aim to provide a high-level understanding of the graph at various levels of granularity. By summarizing the characteristics and insights of a community, often derived from social network analysis or community detection algorithms, Community Summarization enables the identification of key influencers, collaboration opportunities, and knowledge gaps within the field. This phase in the workflow ensures that the insights and reports generated are insightful and useful for further analysis and decision-making.",640,,"['493f38f41b89e767fc23d84e1fa5ba20' '5b2968b8f1c891d47ecbe641c3391663'
 '6f92ce3fcd05dd5697ded83586f7bc08']","[ 0.02949923  0.02722562 -0.01915789 ... -0.02013502 -0.02913452
  0.02281952]"
a4db1b2a9c3e4d2d838725f8166c36b4,GRAPH AUGMENTATION,"PHASE, PROCESS","Graph Augmentation is a critical phase in the workflow of Social Network Analysis, particularly within specialized professional networks such as the Motor Control and Drive Systems domain. This process follows the extraction of entities and relationships and involves enhancing the graph with additional information and relationships, thereby enriching the understanding of the community structure. Through Graph Augmentation, the graph is not only expanded but also deepened, allowing for a more comprehensive analysis of the dynamics and connections within the network. This phase is essential for identifying key influencers, mapping complex relationships, and uncovering collaboration opportunities and knowledge gaps in the field.",641,,['493f38f41b89e767fc23d84e1fa5ba20' 'd44248ff7b7bfd969a7208eb3d6e2a78'],"[ 0.01874137  0.03866932 -0.02056978 ... -0.02384061  0.01162876
  0.02431455]"
8dae140578c841ae9373cbc607c4a6e6,GRAPH EXTRACTION,"PHASE, PROCESS","Graph Extraction is a critical phase in the pipeline of text analysis, where each TextUnit undergoes a meticulous process to extract graph primitives. This phase employs sophisticated methods, including the use of entity_extract and claim_extract verbs, to identify and isolate key components such as Entities, Relationships, and Claims from the raw text. The objective is to transform the textual data into a structured format, resulting in the creation of a subgraph for every TextUnit. These subgraphs comprehensively list the entities and relationships discovered within the text, facilitating a deeper understanding of the text's structure and dynamics. Graph Extraction is an essential step in the workflow, enabling the analysis of complex relationships and the identification of key influencers within the text's context.",642,,"['10d01d36390b307a63fd5bc97d8682c0' '493f38f41b89e767fc23d84e1fa5ba20'
 '81f57cf867ea246ad9a6e794ed613375']","[ 0.01395623  0.00067995 -0.03859127 ... -0.01040564  0.00495947
  0.04607011]"
b215cc33cf40434f87f284ff8f3506a4,COMPOSE TEXTUNITS,"PHASE, PROCESS","Compose TextUnits is the first phase in the workflow where input documents are transformed into TextUnits, which are chunks of text used for graph analysis.",643,,['493f38f41b89e767fc23d84e1fa5ba20'],"[ 0.0124034  -0.02832254  0.01716537 ... -0.00892822  0.02562915
  0.00099475]"
c1ff9d8e1b8745d6860c34ce26122d79,UMAP DOCUMENTS,"PROPERTY, INFORMATION","Umap Documents is a sophisticated process that specializes in mapping documents into a lower-dimensional space, primarily a 2D representation, for the purpose of visualization and analysis. This process leverages UMAP (Uniform Manifold Approximation and Projection) dimensionality reduction technique to generate a 2D representation that effectively visualizes the intricate relationships between documents. Umap Documents enables users to discern patterns, clusters, and connections that might not be apparent in high-dimensional data, making it an invaluable tool for understanding the structure and dynamics of document sets in various domains.",644,,['493f38f41b89e767fc23d84e1fa5ba20' '56506e2d064c0732efa3cf418057edfd'],"[-0.00061194 -0.00735994  0.02087923 ... -0.03205721 -0.00431122
  0.0084205 ]"
9d1e6ca9ae8e4e068fb74631a633b20b,UMAP ENTITIES,"PROPERTY, INFORMATION","Umap Entities is a sophisticated process that specializes in mapping complex entities into a lower-dimensional space, specifically a 2D representation, to facilitate both visualization and analysis. This method employs UMAP (Uniform Manifold Approximation and Projection) dimensionality reduction, a cutting-edge technique that generates a concise yet comprehensive view of the relationships between entities. By transforming high-dimensional data into a 2D format, Umap Entities enables users to easily identify patterns, clusters, and connections that might not be apparent in the original data set. This process is invaluable for understanding the structure and dynamics of specialized professional networks, identifying collaboration opportunities, and pinpointing knowledge gaps in fields such as Motor Control and Drive Systems. Through Umap Entities, entities can be visualized in a way that highlights their interconnections, making it an essential tool for Social Network Analysis.",645,,['493f38f41b89e767fc23d84e1fa5ba20' '56506e2d064c0732efa3cf418057edfd'],"[ 0.01239346  0.02391637  0.02143503 ... -0.01909104 -0.016448
  0.01837475]"
1d7b0deca7674777bf76c163ac065845,NODES TABLE,"PROPERTY, INFORMATION","The Nodes Table contains information about the nodes in the graph, including their layout and relationships.",646,,['493f38f41b89e767fc23d84e1fa5ba20'],"[ 0.00094279 -0.01042259 -0.01056485 ...  0.02619618  0.02342848
  0.01239375]"
03afe9988f864c9fa501bfbf043f74c0,LINK TO TEXTUNITS,"PROPERTY, INFORMATION","Link to TextUnits is a pivotal process in Document Processing that facilitates the connection between documents and their constituent text units. This process is instrumental in establishing a clear relationship between documents and text-units, enabling a detailed analysis and deeper understanding of document structure. As a property in the workflow, Link to TextUnits plays a crucial role in graph representation, ensuring that nodes are accurately connected to their corresponding TextUnits. This process is executed after the creation of text-units in the initial phase of the workflow, ensuring that each document is seamlessly linked to its relevant text components. Through this process, the intricacies of document composition and structure can be thoroughly explored, making it an essential component in the analysis and processing of textual data.",647,,"['3e292d936b7efa377ba9530456cfd888' '493f38f41b89e767fc23d84e1fa5ba20'
 '827fd80da359cf05b091c24e465dd05d']","[ 0.00115076 -0.01654582  0.0182696  ...  0.00487847  0.03232276
  0.02331613]"
4084f614af494fa8ab73095fb5b6b07b,DOCUMENT EMBEDDING,"PROPERTY, INFORMATION","Document Embedding is a sophisticated process and property that transforms documents into numerical vectors for analysis and comparison. This transformation is achieved by averaging the embeddings of document slices, with weights determined by the token-count. The resulting vector representation facilitates a deeper understanding of the relationships between documents, making it an invaluable tool for network visualization and analysis. This method enables the identification of patterns, similarities, and connections within a set of documents, enhancing the ability to uncover insights and knowledge gaps in specialized professional networks such as the Motor Control and Drive Systems domain. By leveraging Document Embedding, experts can more effectively identify collaboration opportunities and key influencers within their community, thereby fostering innovation and knowledge sharing.",648,,['493f38f41b89e767fc23d84e1fa5ba20' '827fd80da359cf05b091c24e465dd05d'],"[-5.10770036e-03  6.72405658e-05  1.58221927e-02 ...  3.90778587e-04
 -3.18276919e-02  2.40845401e-02]"
3ce25564af6e47f390a0b16b6f9433a1,DOCUMENT GRAPH CREATION,"PROPERTY, INFORMATION",Document Graph Creation is a process that creates a graph representation of the documents and their relationships.,649,,['493f38f41b89e767fc23d84e1fa5ba20'],"[ 0.00279852 -0.01194973  0.00506457 ... -0.0520405   0.01381458
  0.05500954]"
78213664d0eb45d1a9239ba4b85b10f7,DOCUMENT TABLES,"PROPERTY, INFORMATION","Document Tables contain information about the documents, including metadata and analysis results.",650,,['493f38f41b89e767fc23d84e1fa5ba20'],"[-0.00317046 -0.04400606  0.03299627 ...  0.00510892  0.0142016
  0.0416687 ]"
1226e4a4077b4b3a970db4d2509b590c,COMMUNITY EMBEDDING,"PROPERTY, INFORMATION","Community Embedding is a sophisticated process that transforms the intricate structure of communities into a lower-dimensional vector space, enabling both visualization and in-depth analysis. This representation is achieved by generating text embeddings from various components of community data, including the community report, its summary, and the title, to create a comprehensive vector representation. This vector space representation is not only useful for visualizing community dynamics but also serves as a powerful tool for machine learning tasks, such as clustering and classification, allowing for the identification of patterns and similarities among communities. Community Embedding, therefore, acts as a bridge between the complex social network data and the analytical capabilities of machine learning algorithms, facilitating a deeper understanding of community relationships and dynamics.",651,,"['3e292d936b7efa377ba9530456cfd888' '493f38f41b89e767fc23d84e1fa5ba20'
 '6f92ce3fcd05dd5697ded83586f7bc08']","[-1.60078853e-02 -4.16913349e-03 -2.81644687e-02 ... -4.49572726e-05
 -2.59168409e-02  2.30601244e-02]"
b4c7de7a824a4a71b9f52193d2f1a10d,COMMUNITY TABLES,"PROPERTY, INFORMATION","Community Tables are comprehensive data structures designed to systematically organize and present information about various communities. These tables encompass a wide range of details, including the identities of community members, the relationships that exist among them, and the distinct attributes that define each community. By consolidating this information, Community Tables serve as a valuable resource for understanding the structure, dynamics, and characteristics of different communities, thereby facilitating the identification of collaboration opportunities and knowledge gaps within the field.",652,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.00973577 -0.01752704 -0.02056259 ...  0.0053846  -0.02006604
  0.01738994]"
b609f1939dae4c7383c7d199bb3c7dc3,GRAPH EMBEDDING,"PROPERTY, INFORMATION","Graph Embedding is a sophisticated technique pivotal in the domain of graph analysis and visualization. It serves as a critical step in the process, particularly as a subprocess of Phase 3: Graph Augmentation. The method involves the conversion of a graph into a vector space, where nodes are transformed into points and edges into distances between these points. This vector representation is generated using the Node2Vec algorithm, enabling a deeper understanding of the graph's implicit structure. The vector-space created not only facilitates various graph analysis tasks but also provides an additional dimension for searching related concepts during the query phase, enhancing the overall efficiency and effectiveness of graph-related operations.",653,,"['493f38f41b89e767fc23d84e1fa5ba20' '5b2968b8f1c891d47ecbe641c3391663'
 '6f92ce3fcd05dd5697ded83586f7bc08' 'a6bcb4514cb6de67e3d74ad0ea62452d']","[ 0.00441331  0.01229616  0.00327874 ... -0.00806414  0.00653299
  0.00023131]"
aeee2f443dfb4e3ea80af6ae1d9197ce,AUGMENTED GRAPH TABLES,"PROPERTY, INFORMATION","Augmented Graph Tables are sophisticated data structures designed to store comprehensive information about graphs. These tables not only hold the basic graph data but also incorporate enhanced details such as additional metadata and analytical results post augmentation. This augmentation process enriches the tables with extra entities and relationships, making them a valuable resource for in-depth graph analysis and understanding.",654,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.01407727 -0.01019303  0.02251788 ... -0.01234718  0.03403205
  0.01223896]"
8c46d37bc26e4d4dbd37d6ee26867bc6,ENTITY & RELATIONSHIP EXTRACTION,"PROPERTY, INFORMATION","Entity & Relationship Extraction is a sophisticated process primarily utilized in the domains of natural language processing and information extraction. This process excels at identifying and mapping out entities, along with the relationships that exist between them, from various text-based or data sources. By doing so, it enables a deeper understanding of the structure and dynamics within specialized professional networks, such as those found in the Motor Control and Drive Systems domain. This understanding is crucial for identifying key influencers, collaboration opportunities, and knowledge gaps within the field. The process of Entity & Relationship Extraction is not limited to text analysis but can be applied to a wide range of data sources, making it a versatile tool for data analysis and information retrieval.",655,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[-0.01214372  0.03097626 -0.03804383 ... -0.00948438 -0.02218228
  0.02482652]"
58a8fa7f29e347bdb9689b70b065a779,ENTITY & RELATIONSHIP SUMMARIZATION,"PROPERTY, INFORMATION","Entity & Relationship Summarization is a process that consolidates and provides a concise overview of the key entities and their interactions identified within a dataset or text. This method is crucial for understanding the structure and dynamics of specialized professional networks, enabling the identification of collaboration opportunities and knowledge gaps in fields such as Motor Control and Drive Systems. By mapping complex relationships and pinpointing key influencers, Entity & Relationship Summarization facilitates a deeper comprehension of the network's composition and facilitates informed decision-making.",656,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.02568569  0.03614802  0.01002787 ...  0.01450139 -0.00999692
  0.02633969]"
fae3fe31deb141ab93143ac411f1eaaa,ENTITY RESOLUTION,"PROPERTY, INFORMATION","Entity Resolution is a critical process in data management that identifies and merges duplicate or similar entities in a dataset, enhancing data quality and consistency. This process is designed to resolve entities that represent the same real-world object, concept, or entity but may have different names. Initially, the implementation of Entity Resolution was destructive, merging entities into a single entity and updating their relationships. However, future implementations aim to be non-destructive, allowing end-users the flexibility to undo indexing-side resolutions and add their own resolutions. This optional process in the pipeline takes a conservative, non-destructive approach to ensure that no valuable information is lost, making it a robust solution for maintaining data integrity.",657,,"['10d01d36390b307a63fd5bc97d8682c0' '493f38f41b89e767fc23d84e1fa5ba20'
 '6f92ce3fcd05dd5697ded83586f7bc08' 'd44248ff7b7bfd969a7208eb3d6e2a78']","[-0.00980225  0.02925442 -0.01194691 ...  0.01120525 -0.02120723
  0.05005188]"
a2cb46c226b94831853a5d28c5d94b0a,GRAPH TABLES,"PROPERTY, INFORMATION","Graph Tables are sophisticated data structures designed to represent graph data comprehensively. They encapsulate a wealth of information, including nodes, edges, and various attributes, making them invaluable tools for graph analysis and visualization. By storing details about the graph's composition and properties, Graph Tables enable a deeper understanding of the relationships and dynamics within the graph, facilitating more effective analysis and interpretation of complex networks.",658,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.01682704 -0.02189903  0.01587352 ...  0.020355    0.01748113
  0.00942908]"
d3511ecd27cd4166bdb39e757e275300,DOCUMENTS,"PROPERTY, INFORMATION","Documents, in the context of the workflow and knowledge model, are individual units of text or data that undergo transformation and analysis. These documents serve as the primary input in the workflow, where they are processed and structured to extract valuable information. The Documents table, a critical data structure created during the Document Processing phase, encapsulates metadata and content details about the documents, facilitating their management and analysis within the knowledge model. This table is essential for maintaining the integrity and accessibility of the documents throughout the workflow, ensuring that all relevant data is captured and utilized effectively.",659,,"['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'
 '827fd80da359cf05b091c24e465dd05d']","[ 0.0263028  -0.03398126  0.01476816 ...  0.00311457 -0.01980647
  0.06643294]"
de3b561f5cce4c83bccb39180e362c97,TEXT UNITS,"PROPERTY, INFORMATION","Text Units represent the fundamental segments of text that are utilized for analysis and processing within text analysis workflows. These units are typically extracted from documents and serve as the foundational elements for subsequent analysis or information extraction processes. As the core components in text analysis, Text Units play a crucial role in enabling detailed examination and manipulation of textual data.",660,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.01415679 -0.03206355 -0.00586995 ...  0.02766298  0.00450892
  0.00354132]"
5bfefaa0fce04002851733337bed714c,EMBED,"PROPERTY, INFORMATION","Embed is a versatile process primarily utilized in the domains of machine learning and natural language processing. It transforms information or data into a numerical or vector representation, facilitating analysis and comparison. This conversion enables the handling of complex data types, making it an essential tool for extracting meaningful insights from various data sources.",661,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[-0.03328312  0.00408975 -0.03652072 ... -0.00610588 -0.0148302
 -0.00150524]"
b5fed5609f154df58c6a9f74e55fc0ba,DATAFLOW OVERVIEW,"PROPERTY, INFORMATION","The Dataflow Overview is a comprehensive depiction of the flow of data and processes within a system or workflow, spanning from the initial input to the final output. It serves as a valuable tool for understanding the sequence of operations and transformations that data undergoes as it moves through the system. This overview is crucial for gaining insights into the dynamics of data processing, identifying potential bottlenecks, and optimizing the efficiency of the workflow. By visualizing the dataflow, stakeholders can better comprehend how data is manipulated and how various processes interact, enabling them to make informed decisions regarding system improvements and data management strategies.",662,,['493f38f41b89e767fc23d84e1fa5ba20' '6f92ce3fcd05dd5697ded83586f7bc08'],"[-0.00491618  0.01811394 -0.00870208 ... -0.00136001 -0.00196533
  0.0389978 ]"
91ae5251eaab4c08afe6cd4cbefcaa6b,PHASE 1: COMPOSE TEXTUNITS,"PROCESS, ANALYSIS","Phase 1: Compose TextUnits is the initial step in a workflow where input documents are transformed into TextUnits, which are chunks of text used for graph extraction techniques and as source references for extracted knowledge items.",663,,['6f92ce3fcd05dd5697ded83586f7bc08'],"[ 0.02295233 -0.02379213  0.00817604 ... -0.01522244  0.02066954
 -0.00158087]"
bbdd53a15e99452a9deff05d1de2d965,CLAIM,"CLAIM, INFORMATION_STATEMENT",Claims are statements or assertions extracted from the text during the Graph Extraction phase. They represent the assertions made within the text and are a component of the graph being built.,664,,['81f57cf867ea246ad9a6e794ed613375'],"[-0.00279239 -0.0153278  -0.01158817 ... -0.0061147   0.02759316
  0.00406229]"
532bf54d5a924ff48aee254970efb914,GRAPH SUMMARIZATION,"PROCESS, INFORMATION SUMMARIZATION","Graph Summarization is a process that consolidates multiple subgraphs into a single graph by merging entities and relationships with the same name and type, creating arrays of their descriptions for a comprehensive view.",665,,['10d01d36390b307a63fd5bc97d8682c0'],"[ 0.03815535  0.00827301  0.00076487 ... -0.0055984   0.01513562
  0.04594782]"
2489232bd2bb492babe00617e7290282,COVARIATES,"ARTIFACT, DATA","Covariates, the primary artifacts emitted from the Claim Extraction & Emission process, are significant components within the domain of analysis. These entities represent positive factual statements that are meticulously evaluated and come with defined time-bounds, ensuring their relevance and accuracy within specific periods. Despite a slight variation in the descriptions provided, it is clear that Covariates are the outcome of a specialized extraction process, highlighting their importance in maintaining the integrity and temporal relevance of claims within the field.",666,,['a6bcb4514cb6de67e3d74ad0ea62452d' 'd44248ff7b7bfd969a7208eb3d6e2a78'],"[ 0.04145728  0.00244157 -0.00125123 ... -0.02859515 -0.00435773
  0.028808  ]"
d2ed972353af4d1db74702638bfdbb58,CLAIM EXTRACTION & EMISSION,"PROCESS, WORKFLOW","Claim Extraction & Emission is a process where claims are extracted from the source TextUnits. These claims are positive factual statements with an evaluated status and time-bounds, and they are emitted as a primary artifact called Covariates.",667,,['a6bcb4514cb6de67e3d74ad0ea62452d'],"[-0.00579311 -0.00797549 -0.01713461 ... -0.02148885  0.00958886
  0.01782023]"
575befc8d64c47eb95af8b1096e02963,PHASE 3: GRAPH AUGMENTATION,"PHASE, PROCESS",Phase 3: Graph Augmentation is a process where the graph of entities and relationships is augmented with additional information to understand their community structure. This is done through Community Detection and Graph Embedding.,668,,['a6bcb4514cb6de67e3d74ad0ea62452d'],"[ 0.03244123  0.01927344 -0.02716157 ... -0.02991261  0.0027894
  0.03036407]"
