level,title,type,description,source_id,community,degree,human_readable_id,id,size,graph_embedding,entity_type,top_level_node_id,x,y
2,GRAPHRAG_GLOBAL_SEARCH_MAP_MAX_TOKENS,"PROPERTY, CONFIGURATION",GRAPHRAG_GLOBAL_SEARCH_MAP_MAX_TOKENS is a configuration property that determines the maximum number of tokens for mapping in global search. The default value is 500.,2049798d3000849f8bec3e88c0006807,,0,129,6ea0cef05f694dcea455478f40674e45,0,,,6ea0cef05f694dcea455478f40674e45,0,0
2,GRAPHRAG_GLOBAL_SEARCH_REDUCE_MAX_TOKENS,"PROPERTY, CONFIGURATION","GRAPHRAG_GLOBAL_SEARCH_REDUCE_MAX_TOKENS is a configuration property that determines the maximum number of tokens for reduction in global search. It should be adjusted based on the token limit of the model being used. For an 8k limit model, a good setting could be 1000-1500. The default value is 2000.",2049798d3000849f8bec3e88c0006807,,1,130,7ab5d53a872f4dfc98f3d386879f3c75,1,,,7ab5d53a872f4dfc98f3d386879f3c75,0,0
2,GRAPHRAG_GLOBAL_SEARCH_CONCURRENCY,"PROPERTY, CONFIGURATION","GRAPHRAG_GLOBAL_SEARCH_CONCURRENCY is a pivotal configuration property within the GraphRag system, specifically designed to govern the degree of concurrency for global search operations. This property plays a crucial role in optimizing the performance of search functionalities, enabling adjustments based on the available system resources and specific requirements. By default, GRAPHRAG_GLOBAL_SEARCH_CONCURRENCY is set to a value of 32, providing a baseline for the system's search concurrency that can be fine-tuned for enhanced efficiency.","2049798d3000849f8bec3e88c0006807,60df16c009594c15c4ead6125e1453ce",,0,131,af1d0fec22114a3398b8016f5225f9ed,0,,,af1d0fec22114a3398b8016f5225f9ed,0,0
2,GRAPHRAG KNOWLEDGE MODEL,"CONCEPT, DATA MODEL","The GraphRAG Knowledge Model is a conceptual model designed to abstract over the underlying data storage technology, providing a common interface for the GraphRAG system to interact with. It is aligned with the outputs of the indexing engine in the Default Configuration Mode and is used to load data into a database system for the GraphRAG's Query Engine to interact with.",25e04f0e9a961dcdc3f6eae6df7807b2,,1,132,b07a7f088364459098cd8511ff27a4c8,1,,,b07a7f088364459098cd8511ff27a4c8,0,0
2,GRAPHRAG INDEXER,"SOFTWARE, DATA PROCESSING","The GraphRAG Indexer, a pivotal component of the GraphRAG system, specializes in indexing data for efficient retrieval and analysis. In its default configuration mode, the Indexer aligns its outputs with the GraphRAG Knowledge Model, preparing the data for seamless integration into a database system. This data is then readily accessible for further processing by the Query Engine, facilitating advanced querying capabilities. Moreover, the GraphRAG Indexer is equipped with a set of default prompts designed for knowledge discovery from text data. To enhance its adaptability across diverse contexts, the Indexer supports customization through a custom prompt file, enabling users to tailor its functionality to specific requirements. This feature makes the GraphRAG Indexer a versatile tool for knowledge discovery and data indexing in various professional networks and domains.","25e04f0e9a961dcdc3f6eae6df7807b2,6a7157695d90d434b2625c3f05420916",,3,133,8870cf2b5df64d2cab5820f67e29b9f1,3,,,8870cf2b5df64d2cab5820f67e29b9f1,0,0
2,GRAPHRAG QUERY ENGINE,"SOFTWARE, QUERY PROCESSING",The GraphRAG Query Engine is a component of the GraphRAG system that interacts with the database system using the knowledge model data-store types. It processes queries based on the data indexed by the GraphRAG Indexer and stored in the database.,25e04f0e9a961dcdc3f6eae6df7807b2,,1,134,cd130938a2844050be991af70baf5ee0,1,,,cd130938a2844050be991af70baf5ee0,0,0
2,DATASHAPER,"SOFTWARE, DATA PROCESSING","DataShaper is a versatile, open-source software tool and library that specializes in data transformation and manipulation through the use of workflows, known as verbs. These verbs represent relational concepts and are capable of modifying input data tables, which can then be passed through a pipeline for additional processing. Users can declaratively define data pipelines, schemas, and associated assets using well-established schemas. With implementations in both JavaScript and Python, DataShaper is designed to be extensible to other programming languages, making it a valuable resource for data processing across various platforms.","25e04f0e9a961dcdc3f6eae6df7807b2,81031e23c0b000ee60cd9b06950f96cd",,2,135,43544b99c3b04b059546198a0ae6366d,2,,,43544b99c3b04b059546198a0ae6366d,0,0
2,WORKFLOW,"CONCEPT, DATA PROCESSING","In the context of DataShaper, a Workflow is a pivotal resource type characterized by a series of steps, known as verbs, which collectively transform data. Each step within a Workflow is defined by a verb name and a configuration object, enabling the modeling of relational operations such as SELECT, DROP, JOIN, and more. Workflows in DataShaper are instrumental in processing data tables by passing them through a pipeline for successive transformations, ensuring that each verb modifies the input data table before it is handed over to the next step in the sequence. This structured approach facilitates efficient data manipulation and analysis within the DataShaper environment.","25e04f0e9a961dcdc3f6eae6df7807b2,81031e23c0b000ee60cd9b06950f96cd",,2,136,a671bf7fea2f4514b6e96ba99127fafd,2,,,a671bf7fea2f4514b6e96ba99127fafd,0,0
2,GRAPHRAG INDEXING PIPELINE,"SOFTWARE, DATA PROCESSING","The GraphRAG Indexing Pipeline is an integral component of the GraphRAG system, designed to facilitate the scheduling and processing of data indexing tasks. This sophisticated system enables workflows to establish dependencies on one another, forming a directed acyclic graph (DAG) that streamlines the data indexing process. Built upon the robust foundation of DataShaper, the GraphRAG Indexing Pipeline guides data through a sequence of steps or verbs, ensuring that it is appropriately indexed for the GraphRAG Knowledge Model. This pipeline plays a crucial role in maintaining the integrity and accessibility of data within the GraphRAG ecosystem.","25e04f0e9a961dcdc3f6eae6df7807b2,d19a57bca2c14fc9c2bf5058958380fd",,12,137,525f41ea20274a05af4e52b625b473f3,12,,,525f41ea20274a05af4e52b625b473f3,0,0
2,VERB,"CONCEPT, PROCESS","A Verb in DataShaper is a step within a workflow that models a specific data transformation action. Verbs can represent relational concepts like SELECT, JOIN, and BINARIZE, and each verb has a name and a configuration object that defines how it operates on an input data table.",81031e23c0b000ee60cd9b06950f96cd,,3,138,071a416efbec4f0886c19ac68f6d43cb,3,,,071a416efbec4f0886c19ac68f6d43cb,0,0
2,INPUT TABLE,"DATA, STRUCTURE",An Input Table is the data structure that is fed into a verb within a DataShaper workflow. It is the starting point for data transformations and is passed through a series of verbs for processing.,81031e23c0b000ee60cd9b06950f96cd,,1,139,6d8473ef3b1042bf87178a611e3dbcc6,1,,,6d8473ef3b1042bf87178a611e3dbcc6,0,0
2,OUTPUT TABLE,"DATA, STRUCTURE",An Output Table is the result of a verb's processing in a DataShaper workflow. It is the transformed data structure that is passed down the pipeline for further processing by subsequent verbs.,81031e23c0b000ee60cd9b06950f96cd,,1,140,30c9641543c24773938bd8ec57ea98ab,1,,,30c9641543c24773938bd8ec57ea98ab,0,0
2,GRAPHRAG'S INDEXING PIPELINE,"SOFTWARE, TOOL","GraphRAG's Indexing Pipeline is a custom extension of DataShaper that implements additional verbs on top of the standard relational verbs. It is designed to augment text documents with rich, structured data using the power of LLMs like GPT-4, and it can be used to extract entities, relationships, claims, community structures, and community reports and summaries.",81031e23c0b000ee60cd9b06950f96cd,,2,141,18b839da898e4026b81727d759d95c6a,2,,,18b839da898e4026b81727d759d95c6a,0,0
2,LLM-BASED WORKFLOW STEPS,"CONCEPT, PROCESS",LLM-based Workflow Steps are custom verbs in GraphRAG's Indexing Pipeline that utilize Large Language Models (LLMs) to perform data enrichment and extraction tasks. These steps can be customized and extended to support various AI-based data processing tasks.,81031e23c0b000ee60cd9b06950f96cd,,1,142,eeef6ae5c464400c8755900b4f1ac37a,1,,,eeef6ae5c464400c8755900b4f1ac37a,0,0
2,WORKFLOW GRAPHS,"CONCEPT, STRUCTURE","Workflow Graphs, a crucial component of GraphRAG's Indexing Pipeline, serve to illustrate the intricate web of interdependencies that exist between various workflows. These graphs take the form of a directed acyclic graph (DAG), which is instrumental in scheduling processing tasks and managing the dependencies between different steps in the workflow. By representing data indexing tasks as a series of interconnected workflows, Workflow Graphs enable a comprehensive understanding of the complexity involved in data pipelines. This structure allows for the definition of dependencies among workflows, ensuring that the processing is carried out in an organized and efficient manner.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,3,143,422433aa45804c7ebb973b2fafce5da6,3,,,422433aa45804c7ebb973b2fafce5da6,0,0
2,DAG (DIRECTED ACYCLIC GRAPH),"CONCEPT, STRUCTURE","A Directed Acyclic Graph (DAG) is a structure used in GraphRAG's Indexing Pipeline to represent the dependencies between workflows. It is a graph that is directed (edges have a direction) and acyclic (no cycles exist), which allows for the scheduling and processing of workflows in a defined order.",81031e23c0b000ee60cd9b06950f96cd,,1,144,86505bca739d4bccaaa1a8e0f3baffdc,1,,,86505bca739d4bccaaa1a8e0f3baffdc,0,0
2,PREPARE,"VERB, PROCESS","""PREPARE is a pivotal workflow step within the GraphRAG Indexing Pipeline, serving as a preparatory phase for data that is destined for further processing. This phase encompasses a range of tasks, including but not limited to, initial data cleaning, formatting, and setting up the data environment to optimize it for subsequent verbs in the pipeline. PREPARE ensures that the data is in an appropriate state, thereby facilitating smoother and more efficient processing downstream.""","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,2,145,1af9faf341e14a5bbf4ddc9080e8dc0b,2,,,1af9faf341e14a5bbf4ddc9080e8dc0b,0,0
2,CHUNK,"VERB, PROCESS","Chunk is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the division of data into smaller, more manageable pieces. This process is pivotal for handling large datasets by enabling more efficient and potentially parallel processing. Chunk refers to a segment of text or data that is processed as a discrete unit, a practice commonly employed in text analysis and information extraction workflows. By breaking down data into chunks, the system facilitates enhanced processing capabilities and optimizes resource utilization.","493f38f41b89e767fc23d84e1fa5ba20,6f92ce3fcd05dd5697ded83586f7bc08,81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,4,146,353d91abc68648639d65a549e59b5cf3,4,,,353d91abc68648639d65a549e59b5cf3,0,0
2,EXTRACTGRAPH,"VERB, PROCESS","ExtractGraph is a pivotal workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of extracting graph structures from data. This process entails meticulously identifying relationships, entities, and patterns within the data to construct a comprehensive graph representation. Through ExtractGraph, the pipeline is able to uncover and map the intricate connections and structures inherent in the data, facilitating a deeper understanding and analysis of the information at hand.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,3,147,7ce637e4f35b42e3a9f8272cab69cd22,3,,,7ce637e4f35b42e3a9f8272cab69cd22,0,0
2,EMBEDDOCUMENTS,"VERB, PROCESS","EmbedDocuments is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of embedding documents into a vector space. This step is pivotal for converting documents into numerical representations, a transformation that facilitates advanced tasks such as document similarity analysis and information retrieval. By embedding documents, the system enables more sophisticated machine learning applications and enhances the efficiency of information retrieval processes.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,3,148,4d999d7744b04a998475f8f8531589f0,3,,,4d999d7744b04a998475f8f8531589f0,0,0
2,GENERATEREPORTS,"VERB, PROCESS","GenerateReports is a pivotal workflow step within the GraphRAG Indexing Pipeline, serving as a verb that encapsulates the process of generating comprehensive reports based on the processed data. This critical phase involves a multifaceted approach to data analysis, encompassing the summarization of data, the identification of trends, and the provision of insightful observations. The reports created during the GenerateReports step are designed to consolidate findings, offer analytical insights, and meticulously document the outcomes of various data processing tasks, thereby facilitating a deeper understanding of the data's implications and enabling informed decision-making.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,3,149,9a6f414210e14841a5b0e661aedc898d,3,,,9a6f414210e14841a5b0e661aedc898d,0,0
2,EMBEDGRAPH,"VERB, PROCESS","EmbedGraph is a critical workflow step within the GraphRAG Indexing Pipeline, serving as a verb that signifies the process of embedding graph structures into a vector space. This transformation is pivotal for converting graph data into numerical representations, thereby facilitating the application of machine learning algorithms to graph-based information. The ability to embed graphs in a vector space enhances the potential for tasks such as graph similarity analysis and graph-based information retrieval, making EmbedGraph a versatile and essential component in the processing and analysis of graph data.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,3,150,db541b7260974db8bac94e953009f60e,3,,,db541b7260974db8bac94e953009f60e,0,0
2,ENTITYRESOLUTION,"VERB, PROCESS","EntityResolution is a critical workflow step within the GraphRAG Indexing Pipeline, designed to enhance data integrity and coherence. This process involves meticulously identifying and merging duplicate entities, ensuring that each unique entity is accurately represented within the system. Additionally, EntityResolution addresses ambiguities in data by disambiguating entities with similar names, thereby facilitating more precise and effective data analysis. Through these operations, EntityResolution plays a pivotal role in streamlining the indexing process and optimizing the overall performance of the GraphRAG system.","81031e23c0b000ee60cd9b06950f96cd,d19a57bca2c14fc9c2bf5058958380fd",,2,151,f2ff8044718648e18acef16dd9a65436,2,,,f2ff8044718648e18acef16dd9a65436,0,0
2,SAMPLE WORKFLOW DAG,"CONCEPT, DIAGRAM",Sample Workflow DAG is a visual representation of a directed acyclic graph (DAG) that shows the dependencies between different workflows in the GraphRAG Indexing Pipeline.,d19a57bca2c14fc9c2bf5058958380fd,,1,152,00d785e7d76b47ec81b508e768d40584,1,,,00d785e7d76b47ec81b508e768d40584,0,0
2,DATAFRAME MESSAGE FORMAT,"CONCEPT, FORMAT","Dataframe Message Format is the primary unit of communication between workflows and workflow steps in the GraphRAG Indexing Pipeline. It is an instance of pandas.DataFrame, which facilitates data-centric and table-centric data processing.",d19a57bca2c14fc9c2bf5058958380fd,,1,153,87915637da3e474c9349bd0ae604bd95,1,,,87915637da3e474c9349bd0ae604bd95,0,0
2,LLM CACHING,"CONCEPT, TECHNIQUE","LLM Caching is a technique used in the GraphRAG library to improve the resilience of the indexer to network issues. It involves caching the results of Large Language Model (LLM) interactions to avoid reprocessing the same input set, thus saving resources and improving efficiency.",d19a57bca2c14fc9c2bf5058958380fd,,1,154,8f1eba29f39e411188200bf0d14628ec,1,,,8f1eba29f39e411188200bf0d14628ec,0,0
2,GRAPHRAG LIBRARY,"SOFTWARE, TOOL","The GraphRAG library is a software tool designed specifically for Large Language Model (LLM) interactions. It is equipped with features to handle common issues encountered when working with LLM APIs, such as network latency and throttling errors. The library includes a caching mechanism to improve the efficiency and reliability of LLM interactions.",6335601c6ec22bd6f15c8b69c26f854b,,2,155,7282c73622b8408e97289d959faff483,2,,,7282c73622b8408e97289d959faff483,0,0
2,LLM INTERACTIONS,"PROCESS, COMMUNICATION","LLM interactions refer to the communication and data exchange between a system and Large Language Models (LLMs). These interactions can be affected by network latency, throttling, and other errors, which can lead to decreased performance and reliability. Caching is used to mitigate these issues and improve the efficiency of the interactions.",6335601c6ec22bd6f15c8b69c26f854b,,2,156,3deb220d31f74103aa44870a36a63220,2,,,3deb220d31f74103aa44870a36a63220,0,0
2,CACHING,"TECHNIQUE, STRATEGY","Caching is a technique used in the GraphRAG library to store and reuse results from LLM interactions. When a completion request is made with the same input set (prompt and tuning parameters), the library checks if a cached result exists and returns it if available. This strategy enhances the system's resilience to network issues, ensures idempotency, and provides a more efficient end-user experience.",6335601c6ec22bd6f15c8b69c26f854b,,2,157,af7a1584dd15492cb9a4940e285f57fc,2,,,af7a1584dd15492cb9a4940e285f57fc,0,0
2,LOCAL TO GLOBAL GRAPH RAG APPROACH,"METHOD, APPROACH","The Local to Global Graph RAG (Retrieval-Augmented Generation) Approach is a method designed for query-focused summarization tasks. It enables large language models to answer questions over private and/or previously unseen document collections by retrieving relevant information. The approach is particularly suited for global questions that require summarization of an entire text corpus, such as identifying main themes in a dataset. It combines the strengths of retrieval tasks and query-focused summarization methods, scaling to handle both the generality of user questions and the quantity of source text to be indexed.",f76c18c7582167c3626f8741c2c9374f,,4,158,6e8d9029ce4e4ea182367173ab2c7bbf,4,,,6e8d9029ce4e4ea182367173ab2c7bbf,0,0
2,RETRIEVAL-AUGMENTED GENERATION (RAG),"TECHNIQUE, TOOL","Retrieval-Augmented Generation (RAG) is a sophisticated technique designed to empower large language models with the ability to answer questions by accessing and retrieving pertinent information from an external knowledge source. This method is particularly effective in addressing queries over private or previously unseen document collections, making it a valuable tool for information retrieval in specialized domains. RAG operates by identifying local regions of text within the dataset that are relevant to the question at hand, providing the necessary context for generating accurate responses. However, it is important to note that RAG may face challenges when confronted with global questions that demand a comprehensive summary of an entire text corpus, as these tasks are inherently query-focused and require a broader scope of analysis. Despite this limitation, RAG remains a well-established approach for answering user questions over extensive datasets by skillfully retrieving and leveraging the most pertinent information.","c7669e6a1add9a2829b09196256b1492,f76c18c7582167c3626f8741c2c9374f",,2,159,cbf232211e7d4eb6abdbe182f71c2cf0,2,,,cbf232211e7d4eb6abdbe182f71c2cf0,0,0
2,QUERY-FOCUSED SUMMARIZATION (QFS),"TECHNIQUE, TOOL","Query-Focused Summarization (QFS) is a specialized summarization task introduced by Dang in 2006, designed to generate natural language summaries in direct response to user queries. Unlike generic summarization methods, QFS focuses on producing abstractive summaries that go beyond simple concatenations of text excerpts, aiming to provide relevant information tailored to specific queries. This technique is particularly useful for summarization tasks that require a comprehensive understanding of an entire text corpus, such as identifying main themes. However, QFS methods can struggle with scalability when dealing with the vast quantities of text indexed by typical Retrieval-Augmented Generation (RAG) systems. Despite this challenge, QFS remains a valuable tool for generating concise, query-specific summaries that enhance information retrieval and comprehension.","85eff07c379a9dc24db0edb983acf3c9,c7669e6a1add9a2829b09196256b1492,f76c18c7582167c3626f8741c2c9374f",,4,160,bb0cff774a4440b289cc6f3b929fe13c,4,,,bb0cff774a4440b289cc6f3b929fe13c,0,0
2,ENTITY KNOWLEDGE GRAPH,"DATA STRUCTURE, CONCEPT","The ENTITY KNOWLEDGE GRAPH is a sophisticated data structure that encapsulates entities and their interconnections, extracted from source documents. This graph is a fundamental component in the initial phase of both the Graph RAG approach and the graph-based text indexing process. Its primary function is to facilitate the identification of closely-related entities, enabling the creation of comprehensive community summaries for clusters of these entities. Through this structure, insights into the relationships and dynamics within specialized professional networks, such as those in the Motor Control and Drive Systems domain, can be gleaned, aiding in the discovery of collaboration opportunities and knowledge gaps.","b149708d0b4ac3ff417565739ea6b03b,f76c18c7582167c3626f8741c2c9374f",,3,161,ce55841ebfdd47008bab8c258f10372e,3,,,ce55841ebfdd47008bab8c258f10372e,0,0
2,GRAPH-BASED TEXT INDEX,"METHOD, TECHNOLOGY",A graph-based text index is a method for organizing and querying text data that involves creating an entity knowledge graph from source documents and generating community summaries for groups of closely-related entities to improve the comprehensiveness and diversity of generated answers to questions. This method is particularly effective for global sensemaking questions over datasets in the 1 million token range.,b149708d0b4ac3ff417565739ea6b03b,,2,162,6090e736374d45fd84f0e4610a314f8f,2,,,6090e736374d45fd84f0e4610a314f8f,0,0
2,GLOBAL SENSEMAKING QUESTIONS,"QUERY, INFORMATION NEED","Global sensemaking questions are a class of questions that require understanding connections among people, places, and events in order to anticipate their trajectories and act effectively. They are typically asked over datasets in the 1 million token range and are used to test the effectiveness of the graph-based text index method.",b149708d0b4ac3ff417565739ea6b03b,,2,163,0e8d921ccd8d4a8594b65b7fd19f7120,2,,,0e8d921ccd8d4a8594b65b7fd19f7120,0,0
2,GRAPH RAG,"METHOD, TECHNOLOGY","Graph RAG (Retrieval-Augmented Generation) is a sophisticated AI model designed to enhance the generation of responses or summaries by leveraging a graph-based text index. This method significantly improves the comprehensiveness and diversity of answers to global sensemaking questions, outperforming a naive RAG baseline in both global and local approaches. Graph RAG's unique capability to use a self-generated graph index enables advanced retrieval and analysis of information, making it particularly effective for summarization tasks. It offers scalability advantages over traditional source text summarization, requiring fewer context tokens for low-level community summaries (C3) and root-level community summaries (C0). This efficiency is further demonstrated in iterative question answering, where Graph RAG boasts high win rates in terms of comprehensiveness and diversity. The model can be finely tuned to retain more details in the index, ensuring that the generated responses are rich in information. Graph RAG's graph-based approach to retrieval and generation allows for the handling of more complex and interconnected data, incorporating multiple concepts related to other systems. It is renowned for providing superior improvements in answer comprehensiveness and diversity when compared to source texts, especially in the context of community summaries.","40f2d6a0270e54743e7ace239369da96,7040ba36a7c09899a355d14a30d65375,71f14506a6b15dfabd93fd1606a67b73,7da3d8d244b67f09425a4a7783e4bb55,b149708d0b4ac3ff417565739ea6b03b,ed433e2f5d5387b47376eb0e45ca1c99",87,19,164,59c726a8792d443e84ab052cb7942b4a,19,,,59c726a8792d443e84ab052cb7942b4a,0,0
2,LARGE LANGUAGE MODELS (LLMS),"TECHNOLOGY, ARTIFICIAL INTELLIGENCE",Large language models (LLMs) are artificial intelligence systems that are capable of processing and generating human-like language. They are used to automate human-like sensemaking in complex domains like scientific discovery and intelligence analysis.,b149708d0b4ac3ff417565739ea6b03b,,2,165,4f2c665decf242b0bfcaf7350b0e02ed,2,,,4f2c665decf242b0bfcaf7350b0e02ed,0,0
2,SCIENTIFIC DISCOVERY,"DOMAIN, ACTIVITY",Scientific discovery is a domain of human endeavor that involves the process of making new and significant contributions to scientific knowledge. It is an area where large language models are being used to automate human-like sensemaking.,b149708d0b4ac3ff417565739ea6b03b,,1,166,66cdf168f36d4a57a505028c97dc06e0,1,,,66cdf168f36d4a57a505028c97dc06e0,0,0
2,INTELLIGENCE ANALYSIS,"DOMAIN, ACTIVITY","Intelligence analysis is a domain of human endeavor that involves the process of gathering, processing, and analyzing information to support decision-making. It is an area where large language models are being used to automate human-like sensemaking.",b149708d0b4ac3ff417565739ea6b03b,,1,167,38f51478f41f48db9bee570859b6f43e,1,,,38f51478f41f48db9bee570859b6f43e,0,0
2,AUTOMATED SENSEMAKING,"CONCEPT, TECHNOLOGY","Automated sensemaking refers to the application of artificial intelligence and machine learning techniques to understand complex domains, such as scientific discovery and intelligence analysis, by identifying connections among people, places, and events to anticipate their trajectories and act effectively.",c7669e6a1add9a2829b09196256b1492,,1,168,896d2a51e8de47de85ba8ced108c3d53,1,,,896d2a51e8de47de85ba8ced108c3d53,0,0
2,HUMAN-LED SENSEMAKING,"CONCEPT, PROCESS","Human-led sensemaking is a process where humans apply and refine their mental model of data by asking questions of a global nature to understand connections among people, places, and events in order to anticipate their trajectories and act effectively.",c7669e6a1add9a2829b09196256b1492,,1,169,14555b518e954637b83aa762dc03164e,1,,,14555b518e954637b83aa762dc03164e,0,0
2,ABSTRACTIVE SUMMARIZATION,"CONCEPT, TECHNOLOGY","Abstractive Summarization is a sophisticated technique within the domain of text summarization. Unlike extractive summarization, which merely selects and concatenates existing sentences from the source material, Abstractive Summarization generates entirely new sentences to convey the essence and meaning of the original text. This process involves creating a summary that is not a direct copy of the source but rather a novel representation of its content, allowing for a more concise and rephrased version of the information. By generating new sentences, Abstractive Summarization offers a more flexible and comprehensive way to encapsulate the core ideas of a text, making it an essential tool in the field of information processing and analysis.","85eff07c379a9dc24db0edb983acf3c9,c7669e6a1add9a2829b09196256b1492",,2,170,b1f6164116d44fe8b8f135d7f65b9e58,2,,,b1f6164116d44fe8b8f135d7f65b9e58,0,0
2,EXTRACTIVE SUMMARIZATION,"CONCEPT, TECHNOLOGY","Extractive Summarization is a technique within the field of text processing and natural language generation, where the system selects and concatenates existing sentences or phrases from the source text to create a concise summary. This method does not involve the generation of new sentences but focuses on extracting the most significant and relevant parts of the original text, ensuring that the summary retains the core information and meaning of the source material. By reordering and combining these selected sentences, Extractive Summarization provides a succinct representation of the text, making it easier for readers to grasp the essential points without having to read the entire document.","85eff07c379a9dc24db0edb983acf3c9,c7669e6a1add9a2829b09196256b1492",,2,171,c8b2408617804483b620e1a6691ac90d,2,,,c8b2408617804483b620e1a6691ac90d,0,0
2,TRANSFORMER ARCHITECTURE,"CONCEPT, TECHNOLOGY","The Transformer Architecture is a deep learning model introduced by Vaswani et al. in 2017, which has revolutionized natural language processing tasks, including summarization. It is based on the mechanism of self-attention, allowing the model to weigh the importance of different parts of the input data.",85eff07c379a9dc24db0edb983acf3c9,,1,172,a5e0d1644eb547ba9a5c3211aac4631a,1,,,a5e0d1644eb547ba9a5c3211aac4631a,0,0
2,LLMS (LARGE LANGUAGE MODELS),"CONCEPT, TECHNOLOGY","LLMS, or Large Language Models (LLMs), are sophisticated AI models renowned for their ability to process and generate human-like text. These advanced AI systems excel in understanding and responding to complex queries, performing various language tasks, and have demonstrated their prowess in summarization tasks by leveraging in-context learning to condense content within their context window. LLMs are particularly adept at recognizing the common entity behind multiple name variations, making them invaluable in processing entity graphs and handling rich descriptive text in potentially noisy graph structures.

Moreover, LLMs are at the forefront of natural language generation, achieving state-of-the-art or competitive results compared to human judgments. They can generate reference-based metrics when gold standard answers are available and measure the qualities of generated texts in a reference-free style. LLMs also facilitate head-to-head comparisons of competing outputs and can evaluate the performance of conventional Retrieval-Augmented Generation (RAG) systems, assessing critical qualities such as context relevance, faithfulness, and answer relevance. In essence, LLMs are versatile tools that enhance the understanding and generation of natural language, making them essential in various applications within the AI domain.","53455f8552b0787cb13c5a03eb550842,6dace8e490674ac8e031aed987a63789,85eff07c379a9dc24db0edb983acf3c9",,4,173,5a28b94bc63b44edb30c54748fd14f15,4,,,5a28b94bc63b44edb30c54748fd14f15,0,0
2,GPT (GENERATIVE PRE-TRAINED TRANSFORMER),"CONCEPT, TECHNOLOGY","GPT (Generative Pre-trained Transformer) is a series of large language models developed by OpenAI. It is based on the transformer architecture and is known for its ability to generate coherent and contextually relevant text, making it highly effective for various natural language processing tasks, including summarization.",85eff07c379a9dc24db0edb983acf3c9,,1,174,f97011b2a99d44648e18d517e1eae15c,1,,,f97011b2a99d44648e18d517e1eae15c,0,0
2,LLAMA,"CONCEPT, TECHNOLOGY","Llama is a large language model developed by Facebook AI Research (FAIR). It is designed to handle complex language tasks and can generate human-like text, making it suitable for summarization and other NLP tasks.",85eff07c379a9dc24db0edb983acf3c9,,1,175,35489ca6a63b47d6a8913cf333818bc1,1,,,35489ca6a63b47d6a8913cf333818bc1,0,0
2,GEMINI,"CONCEPT, TECHNOLOGY","Gemini is a large language model developed by Alibaba Cloud. It is capable of understanding and generating text, making it useful for various NLP tasks, including summarization.",85eff07c379a9dc24db0edb983acf3c9,,1,176,5d3344f45e654d2c808481672f2f08dd,1,,,5d3344f45e654d2c808481672f2f08dd,0,0
2,"BROWN ET AL., 2020","REFERENCE, ACADEMIC PAPER","Brown et al., 2020, is an academic paper that discusses the use of in-context learning for summarizing content within the context window of large language models (LLMs).",3fc3718256cb7f614fcde622af2ed912,,1,177,6fb57f83baec45c9b30490ee991f433f,1,,,6fb57f83baec45c9b30490ee991f433f,0,0
2,"LLAMA (TOUVRON ET AL., 2023)","REFERENCE, ACADEMIC PAPER","Llama (Touvron et al., 2023) is an academic paper that explores the application of in-context learning for summarization tasks, focusing on the Llama series which can summarize content within the context window of LLMs.",3fc3718256cb7f614fcde622af2ed912,,2,178,68762e6f0d1c41cd857c6b964a8e76c3,2,,,68762e6f0d1c41cd857c6b964a8e76c3,0,0
2,"GEMINI (ANIL ET AL., 2023)","REFERENCE, ACADEMIC PAPER","Gemini (Anil et al., 2023) is an academic paper that discusses the Gemini series, which utilizes in-context learning to summarize content within the context window of LLMs.",3fc3718256cb7f614fcde622af2ed912,,1,179,70634e10a5e845aa8c6a32fe7e8eb2b2,1,,,70634e10a5e845aa8c6a32fe7e8eb2b2,0,0
2,IN-CONTEXT LEARNING,"CONCEPT, TECHNIQUE","In-context learning is a technique used by LLMs to adapt their responses based on the context provided in their input, enabling them to summarize content within their context window.",3fc3718256cb7f614fcde622af2ed912,,1,180,04085f7cf46544b79597fc49286ff84d,1,,,04085f7cf46544b79597fc49286ff84d,0,0
2,QUERY-FOCUSED ABSTRACTIVE SUMMARIZATION,"CONCEPT, TECHNIQUE","Query-focused abstractive summarization is a technique that aims to generate a summary of a corpus in response to a specific query, focusing on the most relevant information.",3fc3718256cb7f614fcde622af2ed912,,4,181,d203efdbfb2f4b2a899abfb31cf72e82,4,,,d203efdbfb2f4b2a899abfb31cf72e82,0,0
